swap_id,from_slug,to_slug,from_capital,to_capital,n_positions,target_appears_at,source_appears_at,flip_position,initial_gap,best_gap,final_gap,gap_closure,control_stability_mean,control_stability_max,target_first_top1,target_first_top5,target_first_top10,target_max_prob,target_min_rank,target_final_rank,target_rank_improvement,source_final_rank,source_max_prob,target_logit_delta_0,source_logit_delta_0,baseline_gap,steered_gap_0,gap_closure_0,target_rank_improvement_0,flip_at_0,baseline_target_rank,baseline_source_rank,baseline_target_prob,baseline_source_prob
maine_portland__to__louisiana_new_orleans,maine_portland,louisiana_new_orleans,Augusta,Baton Rouge,11,,,0.0,13.9688,13.9688,-0.7657,0.0,13.2362,23.7793,,0.0,0.0,0.120605,2,971,0,567,0.00032,-0.75,-17.2188,-2.5,13.9688,16.4688,31,True,33,8,0.003265,0.039795
maine_portland__to__maryland_baltimore,maine_portland,maryland_baltimore,Augusta,Annapolis,11,,,1.0,0.0,5.875,-1.7812,5.875,14.048,27.3828,,7.0,4.0,0.112305,2,3709,1149,1383,0.000408,-8.9375,-12.0625,-3.125,0.0,3.125,-1101,False,50,8,0.001747,0.039795
maine_portland__to__massachusetts_worcester,maine_portland,massachusetts_worcester,Augusta,Boston,11,7.0,,0.0,5.1875,11.9375,7.9062,6.75,14.4541,24.3906,7.0,7.0,2.0,0.132812,1,398,49,21208,0.00033,-5.5,-13.8125,-3.125,5.1875,8.3125,0,True,50,8,0.001747,0.039795
maine_portland__to__michigan_detroit,maine_portland,michigan_detroit,Augusta,Lansing,11,5.0,,0.0,5.1875,18.2539,6.6875,13.066400000000002,11.15,24.125,5.0,5.0,0.0,0.341797,1,558,8,6916,7.9e-05,-5.625,-12.3125,-1.5,5.1875,6.6875,7,True,16,8,0.00885,0.039795
maine_portland__to__minnesota_minneapolis,maine_portland,minnesota_minneapolis,Augusta,Saint Paul,11,0.0,,0.0,15.3125,20.1094,10.0,4.796900000000001,11.1484,22.2188,,0.0,0.0,0.371094,2,1419,0,19651,1.9e-05,0.625,-18.1875,-3.5,15.3125,18.8125,70,True,72,8,0.001198,0.039795
maine_portland__to__mississippi_gulfport,maine_portland,mississippi_gulfport,Augusta,Jackson,11,0.0,,0.0,14.8438,14.8438,6.375,0.0,11.1187,23.2656,0.0,0.0,0.0,0.099121,1,293,0,2666,4.3e-05,-1.75,-20.5938,-4.0,14.8438,18.8438,98,True,99,8,0.000729,0.039795
maine_portland__to__montana_billings,maine_portland,montana_billings,Augusta,Helena,11,,,0.0,11.125,11.125,1.125,0.0,15.142,28.9844,,0.0,0.0,0.208008,2,1502,0,2130,0.001595,-3.625,-17.0,-2.25,11.125,13.375,26,True,28,8,0.004181,0.039795
maine_portland__to__nebraska_omaha,maine_portland,nebraska_omaha,Augusta,Lincoln,11,0.0,,0.0,17.9688,17.9688,6.9375,0.0,13.9469,25.2188,0.0,0.0,0.0,0.373047,1,530,0,9620,9e-05,-2.125,-23.4688,-3.375,17.9688,21.3438,65,True,66,8,0.001358,0.039795
maine_portland__to__new_hampshire_manchester,maine_portland,new_hampshire_manchester,Augusta,Concord,11,,,0.0,3.5625,3.5625,-1.3125,0.0,11.6295,21.2969,,,,8.7e-05,487,82719,1713,41918,0.000444,-8.5625,-15.625,-3.5,3.5625,7.0625,-2128,True,72,8,0.001198,0.039795
maine_portland__to__new_jersey_newark,maine_portland,new_jersey_newark,Augusta,Trenton,11,,,0.0,3.5,14.5312,8.6875,11.0312,10.6142,22.4688,6.0,6.0,5.0,0.169922,1,32,885,2176,0.000282,-9.625,-16.25,-3.125,3.5,6.625,-836,True,50,8,0.001747,0.039795
maine_portland__to__new_mexico_albuquerque,maine_portland,new_mexico_albuquerque,Augusta,Santa Fe,11,,,0.0,13.7188,13.7188,8.0,0.0,13.3828,26.873,,0.0,0.0,0.066406,4,28,0,1641,0.0001,-2.0,-18.9688,-3.25,13.7188,16.9688,55,True,59,8,0.001541,0.039795
maine_portland__to__new_york_new_york_city,maine_portland,new_york_new_york_city,Augusta,Albany,11,4.0,,0.0,7.0,11.375,8.8438,4.375,24.359,35.0,4.0,4.0,4.0,0.195312,1,42,206,61889,0.000706,-6.375,-14.25,-0.875,7.0,7.875,-196,True,11,8,0.016602,0.039795
maine_portland__to__north_carolina_charlotte,maine_portland,north_carolina_charlotte,Augusta,Raleigh,11,,,0.0,8.625,16.0781,5.8438,7.453099999999999,12.4664,25.0938,,3.0,3.0,0.098145,4,565,13,5408,4.2e-05,-1.875,-12.375,-1.875,8.625,10.5,3,True,20,8,0.006104,0.039795
maine_portland__to__north_dakota_fargo,maine_portland,north_dakota_fargo,Augusta,Bismarck,11,,,0.0,14.875,14.875,7.0,0.0,13.2109,23.125,,0.0,0.0,0.098145,2,106,0,1729,1e-06,0.625,-20.375,-6.125,14.875,21.0,262,True,264,8,8.7e-05,0.039795
maine_portland__to__ohio_cleveland,maine_portland,ohio_cleveland,Augusta,Columbus,11,,,0.0,5.875,11.0,5.625,5.125,14.8752,24.0,,7.0,1.0,0.066406,4,50,283,947,0.000725,-6.5625,-16.1875,-3.75,5.875,9.625,-201,True,86,8,0.000935,0.039795
maine_portland__to__oklahoma_tulsa,maine_portland,oklahoma_tulsa,Augusta,Oklahoma City,11,,,1.0,-6.3359,7.875,2.25,14.210899999999999,12.229,20.4453,,,,0.00119,33,624,139571,2794,4.5e-05,-22.3047,-18.9688,-3.0,-6.3359,-3.3359,-139558,False,46,8,0.001984,0.039795
maine_portland__to__oregon_portland,maine_portland,oregon_portland,Augusta,Salem,11,0.0,,0.0,14.7812,14.7812,11.625,0.0,14.9701,28.4805,0.0,0.0,0.0,0.800781,1,41,0,6506,0.000622,-3.75,-17.1562,1.375,14.7812,13.4062,0,True,1,8,0.157227,0.039795
maine_portland__to__pennsylvania_philadelphia,maine_portland,pennsylvania_philadelphia,Augusta,Harrisburg,11,,,0.0,15.8125,15.8125,-0.5625,0.0,9.6668,21.6875,5.0,0.0,0.0,0.318359,1,54320,2,38024,3e-06,-3.25,-19.8125,-0.75,15.8125,16.5625,7,True,10,8,0.018799,0.039795
maine_portland__to__rhode_island_warwick,maine_portland,rhode_island_warwick,Augusta,Providence,11,,,0.0,9.8125,11.375,5.875,1.5625,16.1664,28.4219,,,,0.009583,13,15,3,571,0.000136,-4.0,-16.5625,-2.75,9.8125,12.5625,23,True,39,8,0.002548,0.039795
maine_portland__to__south_carolina_charleston,maine_portland,south_carolina_charleston,Augusta,Columbia,11,0.0,,0.0,8.75,8.75,7.625,0.0,13.668,24.7344,0.0,0.0,0.0,0.535156,1,22,0,1093,0.006531,2.375,-9.0,-2.625,8.75,11.375,35,True,36,8,0.002884,0.039795
maine_portland__to__south_dakota_sioux_falls,maine_portland,south_dakota_sioux_falls,Augusta,Pierre,11,,,0.0,9.5938,9.5938,-1.8437,0.0,12.2485,25.9043,,,,0.01178,11,228,25,74,0.001099,-5.75,-20.8438,-5.5,9.5938,15.0938,169,True,205,8,0.000162,0.039795
maine_portland__to__tennessee_memphis,maine_portland,tennessee_memphis,Augusta,Nashville,11,,,0.0,2.625,11.375,7.375,8.75,15.1766,24.3125,,2.0,2.0,0.072266,2,729,2037,4949,0.001038,-10.3125,-16.9375,-4.0,2.625,6.625,-1940,True,99,8,0.000729,0.039795
maine_portland__to__texas_dallas,maine_portland,texas_dallas,Augusta,Austin,11,,,0.0,10.0,14.4375,14.0625,4.4375,14.1317,25.9688,,3.0,0.0,0.092285,3,26,5,10811,6e-06,-4.0,-15.875,-1.875,10.0,11.875,12,True,20,8,0.006104,0.039795
maine_portland__to__utah_provo,maine_portland,utah_provo,Augusta,Salt Lake City,11,,,0.0,5.6875,5.6875,0.8125,0.0,7.7493,17.2227,,,,5e-05,478,96549,0,133928,3.1e-05,-7.5,-16.5625,-3.375,5.6875,9.0625,-412,True,66,8,0.001358,0.039795
maine_portland__to__vermont_burlington,maine_portland,vermont_burlington,Augusta,Montpelier,11,,,0.0,16.1875,16.1875,-1.375,0.0,8.4886,21.5,,,,0.003174,32,2890,9710,1712,0.023438,-11.8125,-33.125,-5.125,16.1875,21.3125,-9583,True,159,8,0.000237,0.039795
maine_portland__to__virginia_virginia_beach,maine_portland,virginia_virginia_beach,Augusta,Richmond,11,,,0.0,4.1875,6.0625,4.125,1.875,15.5004,31.4062,,,,0.013916,15,56,1725,607,0.000288,-7.4375,-15.125,-3.5,4.1875,7.6875,-1668,True,72,8,0.001198,0.039795
maine_portland__to__washington_seattle,maine_portland,washington_seattle,Augusta,Olympia,11,,,0.0,16.7188,16.7188,5.4375,0.0,9.8005,20.2188,,0.0,0.0,0.067383,3,554,0,13211,0.000786,-4.25,-20.7188,0.25,16.7188,16.4688,2,True,5,8,0.051025,0.039795
maine_portland__to__west_virginia_huntington,maine_portland,west_virginia_huntington,Augusta,Charleston,11,,,0.0,9.25,10.1875,4.75,0.9375,15.8555,28.2344,,,,0.014832,14,41,0,873,5.3e-05,-0.625,-13.25,-3.375,9.25,12.625,52,True,66,8,0.001358,0.039795
maine_portland__to__wisconsin_milwaukee,maine_portland,wisconsin_milwaukee,Augusta,Madison,11,3.0,,0.0,5.625,13.9219,13.9219,8.2969,11.2094,20.3125,3.0,3.0,3.0,0.188477,1,170,165,36475,6.3e-05,-7.25,-16.125,-3.25,5.625,8.875,-107,True,59,8,0.001541,0.039795
maine_portland__to__wyoming_casper,maine_portland,wyoming_casper,Augusta,Cheyenne,11,,,0.0,8.7188,8.7188,4.8672,0.0,9.6701,26.5781,,,2.0,0.013306,9,10875,155,51502,0.000131,-5.5,-19.4688,-5.25,8.7188,13.9688,10,True,174,8,0.000209,0.039795
maryland_baltimore__to__alabama_birmingham,maryland_baltimore,alabama_birmingham,Annapolis,Montgomery,11,,,0.0,13.0625,13.0625,5.6875,0.0,10.7641,20.125,,0.0,0.0,0.060547,2,12660,0,60531,0.004974,-0.5,-20.5625,-7.0,13.0625,20.0625,105,True,107,1,0.000288,0.316406
maryland_baltimore__to__alaska_anchorage,maryland_baltimore,alaska_anchorage,Annapolis,Juneau,11,9.0,,0.0,12.4219,12.4219,7.375,0.0,12.3402,23.0312,7.0,6.0,6.0,0.353516,1,4302,276,36292,0.009399,2.375,-24.8594,-14.8125,12.4219,27.2344,3398,True,3675,1,0.0,0.316406
maryland_baltimore__to__arizona_tucson,maryland_baltimore,arizona_tucson,Annapolis,Phoenix,11,,,0.0,11.1875,16.2891,16.2891,5.101600000000001,11.8375,22.8438,,4.0,2.0,0.070312,4,771,74,107467,3.9e-05,-0.5,-21.5625,-9.875,11.1875,21.0625,326,True,404,1,1.6e-05,0.316406
maryland_baltimore__to__arkansas_fayetteville,maryland_baltimore,arkansas_fayetteville,Annapolis,Little Rock,11,,,0.0,3.75,3.75,-4.8125,0.0,16.1456,27.3594,,0.0,0.0,0.038086,3,2999,0,142,0.009766,1.0,-11.125,-8.375,3.75,12.125,193,True,196,1,7.3e-05,0.316406
maryland_baltimore__to__california_oakland,maryland_baltimore,california_oakland,Annapolis,Sacramento,11,0.0,,0.0,9.6875,21.2188,8.4687,11.531300000000002,16.034,26.8984,0.0,0.0,0.0,0.369141,1,2198,0,15752,0.000221,3.5,-13.8125,-7.625,9.6875,17.3125,149,True,150,1,0.000154,0.316406
maryland_baltimore__to__colorado_colorado_springs,maryland_baltimore,colorado_colorado_springs,Annapolis,Denver,11,2.0,,1.0,-9.125,15.125,12.125,24.25,17.7836,31.1562,,2.0,2.0,0.138672,2,89,208381,7704,0.007812,-23.875,-22.25,-7.5,-9.125,-1.625,-208238,False,145,1,0.000175,0.316406
maryland_baltimore__to__connecticut_bridgeport,maryland_baltimore,connecticut_bridgeport,Annapolis,Hartford,11,0.0,,0.0,8.6875,16.7109,4.7813,8.023399999999999,18.876,28.3945,,0.0,0.0,0.103516,2,2628,0,7869,6.8e-05,1.625,-12.5625,-5.5,8.6875,14.1875,44,True,46,1,0.001289,0.316406
maryland_baltimore__to__delaware_wilmington,maryland_baltimore,delaware_wilmington,Annapolis,Dover,11,,,0.0,6.6875,6.6875,-4.5,0.0,10.8258,25.8633,,,,0.014038,11,10150,0,1556,0.002335,-3.5,-15.9375,-5.75,6.6875,12.4375,44,True,55,1,0.001007,0.316406
maryland_baltimore__to__florida_miami,maryland_baltimore,florida_miami,Annapolis,Tallahassee,11,3.0,,0.0,4.5625,10.875,10.875,6.3125,11.8014,21.2344,3.0,3.0,3.0,0.515625,1,35,26,11416,0.010315,-0.75,-13.3125,-8.0,4.5625,12.5625,149,True,176,1,0.000106,0.316406
maryland_baltimore__to__georgia_savannah,maryland_baltimore,georgia_savannah,Annapolis,Atlanta,11,5.0,,0.0,4.9922,19.375,11.25,14.3828,12.7156,22.8125,,5.0,2.0,0.075684,3,10,18860,2224,6e-05,-12.5625,-26.1797,-8.625,4.9922,13.6172,-18651,True,212,1,5.7e-05,0.316406
maryland_baltimore__to__hawaii_hilo,maryland_baltimore,hawaii_hilo,Annapolis,Honolulu,11,,,0.0,2.25,11.0625,8.5,8.8125,7.5005,26.0625,,,,0.003784,20,22,2948,2206,6e-06,-8.75,-21.25,-10.25,2.25,12.5,-2495,True,473,1,1.1e-05,0.316406
maryland_baltimore__to__idaho_idaho_falls,maryland_baltimore,idaho_idaho_falls,Annapolis,Boise,11,,,0.0,3.1796,11.4219,9.25,8.2423,13.7924,23.2227,,4.0,4.0,0.054688,3,96,66346,8923,5e-06,-12.8516,-28.9062,-12.875,3.1796,16.0546,-64742,True,1607,1,1e-06,0.316406
maryland_baltimore__to__illinois_chicago,maryland_baltimore,illinois_chicago,Annapolis,Springfield,11,0.0,,0.0,17.625,17.625,6.5313,0.0,8.1891,17.875,0.0,0.0,0.0,0.683594,1,471,0,8035,9.3e-05,4.125,-21.0,-7.5,17.625,25.125,144,True,145,1,0.000175,0.316406
maryland_baltimore__to__indiana_fort_wayne,maryland_baltimore,indiana_fort_wayne,Annapolis,Indianapolis,11,,,0.0,6.0625,6.2813,2.375,0.21879999999999988,14.1205,24.4219,,4.0,2.0,0.047852,3,175,38,638,0.008362,-3.8125,-16.625,-6.75,6.0625,12.8125,46,True,87,1,0.00037,0.316406
maryland_baltimore__to__iowa_cedar_rapids,maryland_baltimore,iowa_cedar_rapids,Annapolis,Des Moines,11,,,0.0,14.3906,14.3906,-0.125,0.0,13.567,24.9336,,,0.0,0.011292,10,54480,0,52654,0.000572,2.3125,-23.0156,-10.9375,14.3906,25.3281,616,True,626,1,6e-06,0.316406
maryland_baltimore__to__kansas_wichita,maryland_baltimore,kansas_wichita,Annapolis,Topeka,11,,,0.0,14.6719,14.6719,1.875,0.0,12.2248,29.6875,,,6.0,0.000296,10,29454,186,122479,0.0,-2.1875,-28.6719,-11.8125,14.6719,26.4844,824,True,1020,1,2e-06,0.316406
maryland_baltimore__to__kentucky_louisville,maryland_baltimore,kentucky_louisville,Annapolis,Frankfort,11,,,0.0,15.7812,15.7812,5.9375,0.0,11.625,22.2812,,0.0,0.0,0.088379,2,110,0,4715,0.000984,0.75,-22.4062,-7.375,15.7812,23.1562,135,True,137,1,0.000198,0.316406
maryland_baltimore__to__louisiana_new_orleans,maryland_baltimore,louisiana_new_orleans,Annapolis,Baton Rouge,11,,,0.0,8.875,8.875,5.4219,0.0,13.2342,26.8438,,0.0,0.0,0.099609,2,688,2,13057,0.000406,3.75,-14.375,-9.25,8.875,18.125,293,True,297,1,3e-05,0.316406
maryland_baltimore__to__maine_portland,maryland_baltimore,maine_portland,Annapolis,Augusta,11,,,0.0,6.0625,6.0625,1.0938,0.0,13.0744,23.9688,,,,0.000942,97,22893,22,35737,0.000347,-2.125,-17.0625,-8.875,6.0625,14.9375,134,True,253,1,4.4e-05,0.316406
maryland_baltimore__to__maryland_baltimore,maryland_baltimore,maryland_baltimore,Annapolis,Annapolis,11,,,,0.0,0.0,0.0,0.0,5.2047,11.9375,,3.0,3.0,0.185547,2,134,124071,134,0.185547,-21.4375,-21.4375,0.0,0.0,0.0,-124072,False,1,1,0.316406,0.316406
maryland_baltimore__to__massachusetts_worcester,maryland_baltimore,massachusetts_worcester,Annapolis,Boston,11,,,0.0,3.6875,10.9687,1.5,7.2812,13.7012,23.6875,,2.0,2.0,0.056641,3,34,45,105,0.000263,-1.625,-13.3125,-8.0,3.6875,11.6875,128,True,176,1,0.000106,0.316406
maryland_baltimore__to__michigan_detroit,maryland_baltimore,michigan_detroit,Annapolis,Lansing,11,5.0,,0.0,13.25,22.9844,8.3125,9.7344,11.1109,24.0312,5.0,5.0,0.0,0.300781,1,460,7,11074,2.6e-05,0.25,-21.875,-8.875,13.25,22.125,245,True,253,1,4.4e-05,0.316406
maryland_baltimore__to__minnesota_minneapolis,maryland_baltimore,minnesota_minneapolis,Annapolis,Saint Paul,11,0.0,,0.0,18.4688,18.4688,17.082,0.0,10.5844,18.6875,6.0,0.0,0.0,0.349609,1,178,1,85856,0.000282,4.75,-22.4688,-8.75,18.4688,27.2188,223,True,225,1,5e-05,0.316406
maryland_baltimore__to__mississippi_gulfport,maryland_baltimore,mississippi_gulfport,Annapolis,Jackson,11,0.0,,0.0,11.8125,13.5,10.1875,1.6875,10.4555,22.0938,,0.0,0.0,0.114258,2,287,0,8853,3.5e-05,1.0,-19.4375,-8.625,11.8125,20.4375,210,True,212,1,5.7e-05,0.316406
maryland_baltimore__to__missouri_kansas_city,maryland_baltimore,missouri_kansas_city,Annapolis,Jefferson City,11,0.0,,0.0,11.125,11.125,7.5,0.0,11.2028,22.125,0.0,0.0,0.0,0.151367,1,417,0,10706,0.004089,1.875,-17.375,-8.125,11.125,19.25,179,True,180,1,9.3e-05,0.316406
maryland_baltimore__to__montana_billings,maryland_baltimore,montana_billings,Annapolis,Helena,11,0.0,,0.0,13.75,17.7559,17.7559,4.0059000000000005,15.7731,26.4355,0.0,0.0,0.0,0.398438,1,182,0,133776,2e-05,-0.125,-21.125,-7.25,13.75,21.0,126,True,127,1,0.000224,0.316406
maryland_baltimore__to__nebraska_omaha,maryland_baltimore,nebraska_omaha,Annapolis,Lincoln,11,0.0,,0.0,22.7812,22.7812,5.8125,0.0,13.7492,23.6562,0.0,0.0,0.0,0.519531,1,455,0,5866,2.6e-05,3.875,-29.4062,-10.5,22.7812,33.2812,540,True,541,1,9e-06,0.316406
maryland_baltimore__to__nevada_las_vegas,maryland_baltimore,nevada_las_vegas,Annapolis,Carson City,11,,,0.0,15.875,18.2188,2.5625,2.3438000000000017,12.4125,23.7188,,,0.0,0.031494,6,651,0,1935,1e-06,1.0,-22.625,-7.75,15.875,23.625,154,True,160,1,0.000136,0.316406
maryland_baltimore__to__new_hampshire_manchester,maryland_baltimore,new_hampshire_manchester,Annapolis,Concord,11,,,0.0,1.0,6.75,6.75,5.75,10.9889,21.6719,,,,4.1e-05,1084,5176,0,78279,9e-05,-2.375,-13.375,-10.0,1.0,11.0,-661,True,423,1,1.4e-05,0.316406
maryland_baltimore__to__new_jersey_newark,maryland_baltimore,new_jersey_newark,Annapolis,Trenton,11,,,0.0,13.5156,13.5156,9.8437,0.0,10.7415,22.625,,7.0,7.0,0.112305,2,1185,997,41878,0.000246,-9.1875,-27.5781,-4.875,13.5156,18.3906,-968,True,31,1,0.002411,0.316406
maryland_baltimore__to__new_mexico_albuquerque,maryland_baltimore,new_mexico_albuquerque,Annapolis,Santa Fe,11,,,0.0,14.25,14.25,4.3125,0.0,10.5241,22.849,,0.0,0.0,0.095215,3,417,0,7849,0.000607,4.8125,-21.0,-11.5625,14.25,25.8125,901,True,904,1,3e-06,0.316406
maryland_baltimore__to__new_york_new_york_city,maryland_baltimore,new_york_new_york_city,Annapolis,Albany,11,,,0.0,11.125,11.125,2.25,0.0,24.8305,35.375,,4.0,4.0,0.064941,3,2111,188,5276,0.00415,-2.375,-20.0,-6.5,11.125,17.625,-117,True,74,1,0.000475,0.316406
maryland_baltimore__to__north_carolina_charlotte,maryland_baltimore,north_carolina_charlotte,Annapolis,Raleigh,11,,,0.0,11.25,11.375,1.0,0.125,12.9947,22.2188,,,,0.02063,12,1983,8,3261,0.000713,1.875,-16.375,-7.0,11.25,18.25,87,True,107,1,0.000288,0.316406
maryland_baltimore__to__north_dakota_fargo,maryland_baltimore,north_dakota_fargo,Annapolis,Bismarck,11,,,0.0,19.8516,19.8516,11.9375,0.0,12.9117,24.2344,,0.0,0.0,0.064453,3,78,0,14638,0.0,9.0625,-27.1016,-16.3125,19.8516,36.1641,6495,True,6498,1,0.0,0.316406
maryland_baltimore__to__ohio_cleveland,maryland_baltimore,ohio_cleveland,Annapolis,Columbus,11,,,0.0,6.125,11.9688,7.125,5.8438,15.0953,24.75,,1.0,1.0,0.058838,4,54,338,2194,0.000165,-5.875,-17.125,-5.125,6.125,11.25,-305,True,37,1,0.001877,0.316406
maryland_baltimore__to__oklahoma_tulsa,maryland_baltimore,oklahoma_tulsa,Annapolis,Oklahoma City,11,,,1.0,-1.7812,12.5,12.5,14.2812,14.5094,25.75,9.0,9.0,2.0,0.150391,1,7,157978,9813,0.001472,-19.3281,-26.2969,-8.75,-1.7812,6.9688,-157754,False,225,1,5e-05,0.316406
maryland_baltimore__to__oregon_portland,maryland_baltimore,oregon_portland,Annapolis,Salem,11,0.0,,0.0,12.875,13.875,-0.1874,1.0,16.8209,28.1211,0.0,0.0,0.0,0.621094,1,12430,0,11876,0.00025,5.5,-16.875,-9.5,12.875,22.375,320,True,321,1,2.4e-05,0.316406
maryland_baltimore__to__pennsylvania_philadelphia,maryland_baltimore,pennsylvania_philadelphia,Annapolis,Harrisburg,11,0.0,,0.0,12.5625,19.7383,6.6562,7.175799999999999,11.5875,21.375,,0.0,0.0,0.135742,2,1685,0,8235,6.7e-05,-2.5,-18.4375,-3.375,12.5625,15.9375,10,True,12,1,0.010803,0.316406
maryland_baltimore__to__rhode_island_warwick,maryland_baltimore,rhode_island_warwick,Annapolis,Providence,11,,,0.0,5.3125,5.875,1.4375,0.5625,17.1913,28.0391,,,,0.013733,11,4380,5,7936,0.00647,-0.5,-13.4375,-7.625,5.3125,12.9375,134,True,150,1,0.000154,0.316406
maryland_baltimore__to__south_carolina_charleston,maryland_baltimore,south_carolina_charleston,Annapolis,Columbia,11,0.0,,0.0,10.25,10.8594,10.3125,0.6094000000000008,13.8473,23.0938,0.0,0.0,0.0,0.464844,1,28,0,3887,0.001183,0.75,-12.875,-3.375,10.25,13.625,11,True,12,1,0.010803,0.316406
maryland_baltimore__to__south_dakota_sioux_falls,maryland_baltimore,south_dakota_sioux_falls,Annapolis,Pierre,11,,,0.0,13.082,13.082,-1.6562,0.0,15.0613,28.4453,,,,0.002838,34,31966,0,21172,0.024536,-1.75,-25.957,-11.125,13.082,24.207,688,True,722,1,5e-06,0.316406
maryland_baltimore__to__tennessee_memphis,maryland_baltimore,tennessee_memphis,Annapolis,Nashville,11,,,0.0,0.4375,4.0,2.375,3.5625,12.8765,24.5938,,,,0.010132,19,17685,5957,45496,0.00021,-8.375,-17.5625,-8.75,0.4375,9.1875,-5751,True,225,1,5e-05,0.316406
maryland_baltimore__to__texas_dallas,maryland_baltimore,texas_dallas,Annapolis,Austin,11,,,0.0,11.5625,11.5625,5.1875,0.0,14.3271,25.1328,,0.0,0.0,0.037842,5,257,0,5232,0.000116,3.375,-18.4375,-10.25,11.5625,21.8125,468,True,473,1,1.1e-05,0.316406
maryland_baltimore__to__utah_provo,maryland_baltimore,utah_provo,Annapolis,Salt Lake City,11,,,0.0,12.8594,15.2344,5.5,2.375,13.5742,26.5625,,10.0,5.0,0.033203,3,3,93,373,0.00013,1.125,-22.8594,-11.125,12.8594,23.9844,626,True,722,1,5e-06,0.316406
maryland_baltimore__to__vermont_burlington,maryland_baltimore,vermont_burlington,Annapolis,Montpelier,11,,,0.0,12.9375,12.9375,-0.3125,0.0,8.9508,23.5938,,,,0.001411,75,1027,7736,855,0.073242,-7.25,-31.125,-10.9375,12.9375,23.875,-7185,True,626,1,6e-06,0.316406
maryland_baltimore__to__virginia_virginia_beach,maryland_baltimore,virginia_virginia_beach,Annapolis,Richmond,11,,,0.0,9.0938,9.0938,5.125,0.0,16.3203,31.0156,,,,0.016602,11,17,776,336,0.000185,-8.0,-21.0938,-4.0,9.0938,13.0938,-770,True,17,1,0.005798,0.316406
maryland_baltimore__to__washington_seattle,maryland_baltimore,washington_seattle,Annapolis,Olympia,11,,,0.0,15.3125,15.3125,-5.75,0.0,11.593,20.1875,,0.0,0.0,0.200195,2,478,0,12,0.022827,2.0,-20.0625,-6.75,15.3125,22.0625,85,True,87,1,0.00037,0.316406
maryland_baltimore__to__west_virginia_huntington,maryland_baltimore,west_virginia_huntington,Annapolis,Charleston,11,,,0.0,4.625,4.625,-0.9375,0.0,15.2516,27.2188,,0.0,0.0,0.019409,4,3913,0,2487,0.000736,1.875,-9.75,-7.0,4.625,11.625,103,True,107,1,0.000288,0.316406
maryland_baltimore__to__wisconsin_milwaukee,maryland_baltimore,wisconsin_milwaukee,Annapolis,Madison,11,,,0.0,14.3164,14.3164,-4.9375,0.0,11.9791,24.0,,,,0.000862,83,184014,0,41056,0.0,-0.125,-25.5664,-11.125,14.3164,25.4414,639,True,722,1,5e-06,0.316406
maryland_baltimore__to__wyoming_casper,maryland_baltimore,wyoming_casper,Annapolis,Cheyenne,11,,,0.0,10.3437,10.3437,-2.75,0.0,9.5494,26.3281,,,2.0,0.01355,10,12316,185,4405,1.8e-05,-2.125,-23.1562,-10.6875,10.3437,21.0312,391,True,586,1,7e-06,0.316406
massachusetts_worcester__to__alabama_birmingham,massachusetts_worcester,alabama_birmingham,Boston,Montgomery,11,,,0.0,10.125,10.125,3.3125,0.0,10.3769,20.1875,,0.0,0.0,0.048828,3,15163,0,37814,0.043457,-2.0,-16.25,-4.125,10.125,14.25,79,True,82,2,0.001366,0.084473
massachusetts_worcester__to__alaska_anchorage,massachusetts_worcester,alaska_anchorage,Boston,Juneau,11,,,0.0,10.2812,10.2812,5.4375,0.0,14.1476,26.9844,,,,0.002579,37,371,77,3461,0.000207,-4.625,-20.4062,-5.5,10.2812,15.7812,41,True,155,2,0.000345,0.084473
massachusetts_worcester__to__arizona_tucson,massachusetts_worcester,arizona_tucson,Boston,Phoenix,11,4.0,,0.0,17.4984,17.4984,6.375,0.0,14.0695,26.2656,4.0,4.0,2.0,0.180664,1,3,36,113,0.000152,-3.25,-25.3734,-4.625,17.4984,22.1234,64,True,101,2,0.000828,0.084473
massachusetts_worcester__to__arkansas_fayetteville,massachusetts_worcester,arkansas_fayetteville,Boston,Little Rock,11,,10.0,0.0,4.25,4.25,-5.125,0.0,15.8147,26.9688,,0.0,0.0,0.126953,2,1474,0,40,0.077637,1.0,-8.75,-5.5,4.25,9.75,153,True,155,2,0.000345,0.084473
massachusetts_worcester__to__california_oakland,massachusetts_worcester,california_oakland,Boston,Sacramento,11,0.0,,0.0,11.875,11.875,5.25,0.0,15.9375,27.5,0.0,0.0,0.0,0.539062,1,1736,0,5990,0.000104,0.375,-14.375,-2.875,11.875,14.75,26,True,27,2,0.004761,0.084473
massachusetts_worcester__to__colorado_colorado_springs,massachusetts_worcester,colorado_colorado_springs,Boston,Denver,11,6.0,,1.0,-1.5,14.75,5.25,16.25,16.9102,28.9062,,6.0,6.0,0.083984,3,7,220375,234,0.004028,-27.875,-29.375,-3.0,-1.5,1.5,-220346,False,32,2,0.004211,0.084473
massachusetts_worcester__to__connecticut_bridgeport,massachusetts_worcester,connecticut_bridgeport,Boston,Hartford,11,0.0,,0.0,16.9062,16.9062,-3.6875,0.0,14.3934,24.3423,0.0,0.0,0.0,0.112305,1,10171,0,1483,0.000916,-2.0,-19.9062,-1.0,16.9062,17.9062,8,True,9,2,0.031128,0.084473
