from_slug,to_slug,winning_variant,used_m_tuned,hit,best_gap,n_ablate_labeled,n_amplify_labeled,n_ablate_in_features_json,n_amplify_in_features_json,ref_sum_src,ref_sum_tgt,src_total_influence,tgt_total_influence
montana_billings,oklahoma_tulsa,add_state_capital_city,0,0,24.281200,96,73,96,73,0.115980,0.117384,0.383869,0.361343
montana_billings,oregon_portland,add_state_capital_city,0,1,14.062500,96,65,96,65,0.115980,0.086786,0.383869,0.372729
montana_billings,pennsylvania_philadelphia,add_state_city,0,1,14.375000,55,35,55,35,0.057266,0.059115,0.383869,0.376081
montana_billings,rhode_island_warwick,add_state_capital,0,0,16.687500,53,33,53,33,0.082644,0.043826,0.383869,0.355691
montana_billings,south_carolina_charleston,add_state_capital_city,0,1,17.156200,96,71,96,71,0.115980,0.097522,0.383869,0.377861
montana_billings,south_dakota_sioux_falls,add_state_capital_city,0,1,12.906200,96,141,96,141,0.115980,0.136498,0.383869,0.375499
montana_billings,tennessee_memphis,add_state_capital,0,1,21.074200,53,45,53,45,0.082644,0.066425,0.383869,0.355138
montana_billings,texas_dallas,add_state_capital,0,1,10.375000,53,49,53,49,0.082644,0.088835,0.383869,0.363766
montana_billings,utah_provo,add_state_city,0,1,18.812500,55,60,55,60,0.057266,0.074732,0.383869,0.354970
montana_billings,vermont_burlington,add_state,0,0,9.937500,12,8,12,8,0.023931,0.008588,0.383869,0.370668
montana_billings,virginia_virginia_beach,add_capital,0,0,15.826200,41,39,41,39,0.058713,0.044881,0.383869,0.381697
montana_billings,washington_seattle,add_capital,0,0,13.250000,41,28,41,28,0.058713,0.058369,0.383869,0.391392
montana_billings,west_virginia_huntington,add_capital_city,0,0,12.609400,84,84,84,84,0.092049,0.092989,0.383869,0.379138
montana_billings,wisconsin_milwaukee,add_state,0,1,16.718800,12,17,12,17,0.023931,0.036338,0.383869,0.370787
montana_billings,wyoming_casper,add_city,0,1,16.000000,43,41,43,41,0.033336,0.037198,0.383869,0.366403
nebraska_omaha,alabama_birmingham,add_state_capital,0,0,8.640600,62,36,62,36,0.100701,0.043793,0.370031,0.353255
nebraska_omaha,alaska_anchorage,add_capital,0,0,6.062500,42,33,42,33,0.062769,0.043827,0.370031,0.365723
nebraska_omaha,arizona_tucson,add_state_city,0,1,19.332000,53,52,53,52,0.066671,0.076868,0.370031,0.365156
nebraska_omaha,arkansas_fayetteville,add_capital_city,0,1,13.671900,75,60,75,60,0.091507,0.079819,0.370031,0.373812
nebraska_omaha,california_oakland,add_state,0,1,16.500000,20,10,20,10,0.037932,0.022923,0.370031,0.373302
nebraska_omaha,colorado_colorado_springs,add_state_capital,0,1,14.875000,62,74,62,74,0.100701,0.113505,0.370031,0.374099
nebraska_omaha,connecticut_bridgeport,add_state_capital_city,0,1,17.562500,95,79,95,79,0.129439,0.107643,0.370031,0.364609
nebraska_omaha,delaware_wilmington,add_state,0,0,15.355500,20,11,20,11,0.037932,0.011477,0.370031,0.379447
nebraska_omaha,florida_miami,add_state_capital,1,1,13.156200,0,103,62,41,0.100701,0.088079,0.370031,0.367858
nebraska_omaha,georgia_savannah,add_capital,0,1,16.796900,42,31,42,31,0.062769,0.059224,0.370031,0.370304
nebraska_omaha,hawaii_hilo,add_state_capital,0,1,11.296900,62,40,62,40,0.100701,0.084043,0.370031,0.357737
nebraska_omaha,idaho_idaho_falls,add_state_capital,0,0,10.281300,62,81,62,81,0.100701,0.106154,0.370031,0.379189
nebraska_omaha,illinois_chicago,add_state_capital,0,1,9.125000,62,42,62,42,0.100701,0.065123,0.370031,0.367203
nebraska_omaha,indiana_fort_wayne,add_state_capital,0,0,11.250000,62,74,62,74,0.100701,0.093249,0.370031,0.391159
nebraska_omaha,iowa_cedar_rapids,add_state,0,1,6.500000,20,10,20,10,0.037932,0.022024,0.370031,0.394939
nebraska_omaha,kansas_wichita,add_state_capital,0,0,7.781200,62,63,62,63,0.100701,0.086975,0.370031,0.358014
nebraska_omaha,kentucky_louisville,add_capital,0,1,10.812500,42,37,42,37,0.062769,0.062804,0.370031,0.370874
nebraska_omaha,louisiana_new_orleans,add_state_capital,0,1,14.656200,62,49,62,49,0.100701,0.089234,0.370031,0.374783
nebraska_omaha,maine_portland,add_capital,0,0,7.687500,42,31,42,31,0.062769,0.045359,0.370031,0.372282
nebraska_omaha,maryland_baltimore,add_capital,0,0,8.375000,42,37,42,37,0.062769,0.057962,0.370031,0.368646
nebraska_omaha,massachusetts_worcester,add_state_capital_city,0,0,6.875000,95,70,95,70,0.129439,0.087640,0.370031,0.352601
nebraska_omaha,michigan_detroit,add_state,0,1,7.937500,20,12,20,12,0.037932,0.037074,0.370031,0.386487
nebraska_omaha,minnesota_minneapolis,add_capital,0,1,11.687500,42,40,42,40,0.062769,0.073308,0.370031,0.370028
nebraska_omaha,mississippi_gulfport,add_capital,0,1,16.937500,42,29,42,29,0.062769,0.036239,0.370031,0.384483
nebraska_omaha,missouri_kansas_city,add_capital,0,1,6.500000,42,36,42,36,0.062769,0.053523,0.370031,0.369270
nebraska_omaha,montana_billings,add_state,0,0,5.115300,20,12,20,12,0.037932,0.023931,0.370031,0.383869
nebraska_omaha,nebraska_omaha,add_city,0,1,0.000000,33,0,33,0,0.028739,0.000000,0.370031,0.370031
nebraska_omaha,nevada_las_vegas,add_capital_city,0,0,6.187500,75,86,75,86,0.091507,0.084012,0.370031,0.366517
nebraska_omaha,new_hampshire_manchester,add_capital_city,0,0,7.062500,75,50,75,50,0.091507,0.054429,0.370031,0.352572
nebraska_omaha,new_jersey_newark,add_state_capital_city,0,1,16.921900,95,87,95,87,0.129439,0.111931,0.370031,0.369477
nebraska_omaha,new_mexico_albuquerque,add_state_capital,1,1,8.437500,0,112,62,50,0.100701,0.084768,0.370031,0.379016
nebraska_omaha,new_york_new_york_city,add_capital,0,0,18.109400,42,28,42,28,0.062769,0.042818,0.370031,0.365365
nebraska_omaha,north_carolina_charlotte,add_capital,0,0,10.062500,42,35,42,35,0.062769,0.058635,0.370031,0.382753
nebraska_omaha,north_dakota_fargo,add_state_capital,0,0,7.906300,62,52,62,52,0.100701,0.081099,0.370031,0.361384
nebraska_omaha,ohio_cleveland,add_state_capital,0,0,7.312500,62,40,62,40,0.100701,0.082585,0.370031,0.364836
nebraska_omaha,oklahoma_tulsa,add_state_capital_city,0,0,16.359400,95,73,95,73,0.129439,0.117384,0.370031,0.361343
nebraska_omaha,oregon_portland,add_state_capital,0,1,12.062500,62,42,62,42,0.100701,0.068109,0.370031,0.372729
nebraska_omaha,pennsylvania_philadelphia,add_state_capital,0,1,9.625000,62,49,62,49,0.100701,0.078236,0.370031,0.376081
nebraska_omaha,rhode_island_warwick,add_state,0,1,8.000000,20,14,20,14,0.037932,0.014348,0.370031,0.355691
nebraska_omaha,south_carolina_charleston,add_state_capital_city,0,1,15.375000,95,71,95,71,0.129439,0.097522,0.370031,0.377861
nebraska_omaha,south_dakota_sioux_falls,add_capital,0,0,4.750000,42,43,42,43,0.062769,0.041289,0.370031,0.375499
nebraska_omaha,tennessee_memphis,add_state_capital,0,1,13.468800,62,45,62,45,0.100701,0.066425,0.370031,0.355138
nebraska_omaha,texas_dallas,add_state_capital,0,1,10.125000,62,49,62,49,0.100701,0.088835,0.370031,0.363766
nebraska_omaha,utah_provo,add_state_capital_city,0,1,16.847700,95,93,95,93,0.129439,0.126419,0.370031,0.354970
nebraska_omaha,vermont_burlington,add_capital,0,0,7.531200,42,3,42,3,0.062769,0.004779,0.370031,0.370668
nebraska_omaha,virginia_virginia_beach,add_capital,0,0,7.125000,42,39,42,39,0.062769,0.044881,0.370031,0.381697
nebraska_omaha,washington_seattle,add_state_capital,1,1,10.500000,0,95,62,33,0.100701,0.063193,0.370031,0.391392
nebraska_omaha,west_virginia_huntington,add_capital,0,0,10.250000,42,27,42,27,0.062769,0.043507,0.370031,0.379138
nebraska_omaha,wisconsin_milwaukee,add_state,0,1,14.500000,20,17,20,17,0.037932,0.036338,0.370031,0.370787
nebraska_omaha,wyoming_casper,add_state_capital_city,0,1,14.812500,95,99,95,99,0.129439,0.122263,0.370031,0.366403
nevada_las_vegas,alabama_birmingham,add_state_capital,0,1,13.156200,51,36,51,36,0.068910,0.043793,0.366517,0.353255
nevada_las_vegas,alaska_anchorage,add_state,0,0,14.656300,14,17,14,17,0.026715,0.038122,0.366517,0.365723
nevada_las_vegas,arizona_tucson,add_state_capital_city,0,1,11.625000,100,83,100,83,0.110727,0.117378,0.366517,0.365156
nevada_las_vegas,arkansas_fayetteville,add_capital_city,0,1,14.812500,86,60,86,60,0.084012,0.079819,0.366517,0.373812
nevada_las_vegas,california_oakland,add_capital_city,0,1,19.363300,86,52,86,52,0.084012,0.073875,0.366517,0.373302
nevada_las_vegas,colorado_colorado_springs,add_state_capital,0,1,22.871100,51,74,51,74,0.068910,0.113505,0.366517,0.374099
nevada_las_vegas,connecticut_bridgeport,add_state_capital_city,0,1,32.312500,100,79,100,79,0.110727,0.107643,0.366517,0.364609
nevada_las_vegas,delaware_wilmington,add_state,0,0,13.263700,14,11,14,11,0.026715,0.011477,0.366517,0.379447
nevada_las_vegas,florida_miami,add_state_capital,0,1,13.125000,51,41,51,41,0.068910,0.088079,0.366517,0.367858
nevada_las_vegas,georgia_savannah,add_state_capital_city,0,1,23.031200,100,73,100,73,0.110727,0.104021,0.366517,0.370304
nevada_las_vegas,hawaii_hilo,add_state_capital,0,1,25.437500,51,40,51,40,0.068910,0.084043,0.366517,0.357737
nevada_las_vegas,idaho_idaho_falls,add_state_capital,0,1,15.031200,51,81,51,81,0.068910,0.106154,0.366517,0.379189
nevada_las_vegas,illinois_chicago,add_state_capital,0,1,15.125000,51,42,51,42,0.068910,0.065123,0.366517,0.367203
nevada_las_vegas,indiana_fort_wayne,add_state_city,0,0,14.687500,63,169,63,169,0.068532,0.156227,0.366517,0.391159
nevada_las_vegas,iowa_cedar_rapids,add_state,0,1,16.875000,14,10,14,10,0.026715,0.022024,0.366517,0.394939
nevada_las_vegas,kansas_wichita,add_state,0,1,9.812500,14,20,14,20,0.026715,0.035807,0.366517,0.358014
nevada_las_vegas,kentucky_louisville,add_capital,0,1,13.125000,37,37,37,37,0.042195,0.062804,0.366517,0.370874
nevada_las_vegas,louisiana_new_orleans,add_state_capital_city,0,1,24.218800,100,94,100,94,0.110727,0.126892,0.366517,0.374783
nevada_las_vegas,maine_portland,add_state,0,0,8.476600,14,10,14,10,0.026715,0.013432,0.366517,0.372282
nevada_las_vegas,maryland_baltimore,add_capital_city,0,0,11.000000,86,70,86,70,0.084012,0.102851,0.366517,0.368646
nevada_las_vegas,massachusetts_worcester,add_state,0,1,15.359400,14,13,14,13,0.026715,0.020158,0.366517,0.352601
nevada_las_vegas,michigan_detroit,add_state_capital,0,0,12.500000,51,51,51,51,0.068910,0.101160,0.366517,0.386487
nevada_las_vegas,minnesota_minneapolis,add_state_capital_city,0,0,15.156200,100,82,100,82,0.110727,0.116300,0.366517,0.370028
nevada_las_vegas,mississippi_gulfport,add_city,0,1,15.312500,49,101,49,101,0.041817,0.078923,0.366517,0.384483
nevada_las_vegas,missouri_kansas_city,add_capital,0,1,13.906200,37,36,37,36,0.042195,0.053523,0.366517,0.369270
nevada_las_vegas,montana_billings,add_state_capital,0,1,9.125000,51,53,51,53,0.068910,0.082644,0.366517,0.383869
nevada_las_vegas,nebraska_omaha,add_state_capital,0,1,13.187500,51,62,51,62,0.068910,0.100701,0.366517,0.370031
nevada_las_vegas,nevada_las_vegas,add_city,0,1,0.000000,49,0,49,0,0.041817,0.000000,0.366517,0.366517
nevada_las_vegas,new_hampshire_manchester,add_capital_city,0,0,6.328100,86,50,86,50,0.084012,0.054429,0.366517,0.352572
nevada_las_vegas,new_jersey_newark,add_state_capital,0,1,19.437500,51,64,51,64,0.068910,0.093547,0.366517,0.369477
nevada_las_vegas,new_mexico_albuquerque,add_capital,0,1,13.437500,37,38,37,38,0.042195,0.067149,0.366517,0.379016
nevada_las_vegas,new_york_new_york_city,add_state_capital_city,0,1,15.000000,100,68,100,68,0.110727,0.078929,0.366517,0.365365
nevada_las_vegas,north_carolina_charlotte,add_state_capital,0,0,14.812500,51,52,51,52,0.068910,0.095282,0.366517,0.382753
nevada_las_vegas,north_dakota_fargo,add_capital,0,0,11.781200,37,35,37,35,0.042195,0.049214,0.366517,0.361384
nevada_las_vegas,ohio_cleveland,add_state_capital,0,1,23.734400,51,40,51,40,0.068910,0.082585,0.366517,0.364836
nevada_las_vegas,oklahoma_tulsa,add_state_capital,0,1,22.039100,51,55,51,55,0.068910,0.098742,0.366517,0.361343
nevada_las_vegas,oregon_portland,add_capital,0,1,17.277300,37,33,37,33,0.042195,0.048414,0.366517,0.372729
nevada_las_vegas,pennsylvania_philadelphia,add_state_city,0,1,14.156200,63,35,63,35,0.068532,0.059115,0.366517,0.376081
nevada_las_vegas,rhode_island_warwick,add_state,0,0,13.625000,14,14,14,14,0.026715,0.014348,0.366517,0.355691
nevada_las_vegas,south_carolina_charleston,add_state_capital_city,0,1,23.359400,100,71,100,71,0.110727,0.097522,0.366517,0.377861
nevada_las_vegas,south_dakota_sioux_falls,add_state_capital_city,0,1,13.718700,100,141,100,141,0.110727,0.136498,0.366517,0.375499
nevada_las_vegas,tennessee_memphis,add_state,0,1,16.343800,14,13,14,13,0.026715,0.027131,0.366517,0.355138
nevada_las_vegas,texas_dallas,add_state_city,0,1,12.562500,63,32,63,32,0.068532,0.060374,0.366517,0.363766
nevada_las_vegas,utah_provo,add_state_capital_city,0,1,25.062500,100,93,100,93,0.110727,0.126419,0.366517,0.354970
nevada_las_vegas,vermont_burlington,add_state,0,0,16.500000,14,8,14,8,0.026715,0.008588,0.366517,0.370668
nevada_las_vegas,virginia_virginia_beach,add_state_capital_city,0,1,14.843800,100,154,100,154,0.110727,0.204710,0.366517,0.381697
nevada_las_vegas,washington_seattle,add_state_capital,0,1,10.625000,51,33,51,33,0.068910,0.063193,0.366517,0.391392
nevada_las_vegas,west_virginia_huntington,add_state_capital,0,1,13.593800,51,40,51,40,0.068910,0.063296,0.366517,0.379138
nevada_las_vegas,wisconsin_milwaukee,add_state,0,1,22.281200,14,17,14,17,0.026715,0.036338,0.366517,0.370787
nevada_las_vegas,wyoming_casper,add_state_capital_city,0,1,24.781200,100,99,100,99,0.110727,0.122263,0.366517,0.366403
new_hampshire_manchester,alabama_birmingham,add_state_capital,0,1,16.687500,27,36,27,36,0.032231,0.043793,0.352572,0.353255
new_hampshire_manchester,alaska_anchorage,add_state_capital,0,0,11.000000,27,50,27,50,0.032231,0.081949,0.352572,0.365723
new_hampshire_manchester,arizona_tucson,add_state_city,0,1,21.429700,31,52,31,52,0.031355,0.076868,0.352572,0.365156
new_hampshire_manchester,arkansas_fayetteville,add_capital,0,1,16.996100,23,37,23,37,0.027652,0.059502,0.352572,0.373812
new_hampshire_manchester,california_oakland,add_state_capital,0,1,15.875000,27,37,27,37,0.032231,0.069181,0.352572,0.373302
new_hampshire_manchester,colorado_colorado_springs,add_state_capital,0,1,18.031200,27,74,27,74,0.032231,0.113505,0.352572,0.374099
new_hampshire_manchester,connecticut_bridgeport,add_state_city,0,1,26.093800,31,48,31,48,0.031355,0.060537,0.352572,0.364609
new_hampshire_manchester,delaware_wilmington,add_capital_city,0,0,3.687500,50,68,50,68,0.054429,0.083470,0.352572,0.379447
new_hampshire_manchester,florida_miami,add_state_capital_city,0,1,29.500000,54,66,54,66,0.059007,0.113740,0.352572,0.367858
new_hampshire_manchester,georgia_savannah,add_state_capital_city,0,1,23.515600,54,73,54,73,0.059007,0.104021,0.352572,0.370304
new_hampshire_manchester,hawaii_hilo,add_state_city,0,1,20.593800,31,57,31,57,0.031355,0.090558,0.352572,0.357737
new_hampshire_manchester,idaho_idaho_falls,add_state_capital,0,0,14.484400,27,81,27,81,0.032231,0.106154,0.352572,0.379189
new_hampshire_manchester,illinois_chicago,add_state_capital,0,1,13.562500,27,42,27,42,0.032231,0.065123,0.352572,0.367203
new_hampshire_manchester,indiana_fort_wayne,add_capital_city,0,0,12.031200,50,157,50,157,0.054429,0.142370,0.352572,0.391159
new_hampshire_manchester,iowa_cedar_rapids,add_state_capital,0,1,7.000000,27,48,27,48,0.032231,0.070087,0.352572,0.394939
new_hampshire_manchester,kansas_wichita,add_state_city,0,0,20.187500,31,47,31,47,0.031355,0.059209,0.352572,0.358014
new_hampshire_manchester,kentucky_louisville,add_capital,0,1,11.750000,23,37,23,37,0.027652,0.062804,0.352572,0.370874
new_hampshire_manchester,louisiana_new_orleans,add_state_capital,0,1,14.000000,27,49,27,49,0.032231,0.089234,0.352572,0.374783
new_hampshire_manchester,maine_portland,add_state,0,0,5.875000,4,10,4,10,0.004578,0.013432,0.352572,0.372282
new_hampshire_manchester,maryland_baltimore,add_capital_city,0,0,13.523400,50,70,50,70,0.054429,0.102851,0.352572,0.368646
new_hampshire_manchester,massachusetts_worcester,add_state,0,1,10.000000,4,13,4,13,0.004578,0.020158,0.352572,0.352601
new_hampshire_manchester,michigan_detroit,add_state_capital,0,1,13.312500,27,51,27,51,0.032231,0.101160,0.352572,0.386487
new_hampshire_manchester,minnesota_minneapolis,add_capital,0,1,9.875000,23,40,23,40,0.027652,0.073308,0.352572,0.370028
new_hampshire_manchester,mississippi_gulfport,add_state_capital,0,1,21.460900,27,36,27,36,0.032231,0.042389,0.352572,0.384483
new_hampshire_manchester,missouri_kansas_city,add_capital,0,1,13.187500,23,36,23,36,0.027652,0.053523,0.352572,0.369270
new_hampshire_manchester,montana_billings,add_state_capital,0,1,14.750000,27,53,27,53,0.032231,0.082644,0.352572,0.383869
new_hampshire_manchester,nebraska_omaha,add_state_capital,0,1,12.687500,27,62,27,62,0.032231,0.100701,0.352572,0.370031
new_hampshire_manchester,nevada_las_vegas,add_state_capital,0,0,12.437500,27,51,27,51,0.032231,0.068910,0.352572,0.366517
new_hampshire_manchester,new_hampshire_manchester,add_capital,0,0,0.000000,23,0,23,0,0.027652,0.000000,0.352572,0.352572
new_hampshire_manchester,new_jersey_newark,add_state_capital,0,1,17.523400,27,64,27,64,0.032231,0.093547,0.352572,0.369477
new_hampshire_manchester,new_mexico_albuquerque,add_capital,0,1,15.468800,23,38,23,38,0.027652,0.067149,0.352572,0.379016
new_hampshire_manchester,new_york_new_york_city,add_capital,0,0,18.312500,23,28,23,28,0.027652,0.042818,0.352572,0.365365
new_hampshire_manchester,north_carolina_charlotte,add_state_capital,0,0,12.125000,27,52,27,52,0.032231,0.095282,0.352572,0.382753
new_hampshire_manchester,north_dakota_fargo,add_state_capital_city,0,1,12.218800,54,92,54,92,0.059007,0.119191,0.352572,0.361384
new_hampshire_manchester,ohio_cleveland,add_state_capital,0,0,18.601600,27,40,27,40,0.032231,0.082585,0.352572,0.364836
new_hampshire_manchester,oklahoma_tulsa,add_capital_city,0,0,30.187500,50,73,50,73,0.054429,0.117384,0.352572,0.361343
new_hampshire_manchester,oregon_portland,add_state_capital,0,1,15.500000,27,42,27,42,0.032231,0.068109,0.352572,0.372729
new_hampshire_manchester,pennsylvania_philadelphia,add_state_capital,0,1,12.562500,27,49,27,49,0.032231,0.078236,0.352572,0.376081
new_hampshire_manchester,rhode_island_warwick,add_state,0,0,9.250000,4,14,4,14,0.004578,0.014348,0.352572,0.355691
new_hampshire_manchester,south_carolina_charleston,add_state_capital_city,0,1,18.265600,54,71,54,71,0.059007,0.097522,0.352572,0.377861
new_hampshire_manchester,south_dakota_sioux_falls,add_state_capital_city,0,1,13.765600,54,141,54,141,0.059007,0.136498,0.352572,0.375499
new_hampshire_manchester,tennessee_memphis,add_state,0,1,19.062500,4,13,4,13,0.004578,0.027131,0.352572,0.355138
new_hampshire_manchester,texas_dallas,add_state_capital,0,1,19.750000,27,49,27,49,0.032231,0.088835,0.352572,0.363766
new_hampshire_manchester,utah_provo,add_state_city,0,1,24.703100,31,60,31,60,0.031355,0.074732,0.352572,0.354970
new_hampshire_manchester,vermont_burlington,add_city,0,0,10.421900,27,29,27,29,0.026777,0.021678,0.352572,0.370668
new_hampshire_manchester,virginia_virginia_beach,add_city,0,0,12.062500,27,79,27,79,0.026777,0.098115,0.352572,0.381697
new_hampshire_manchester,washington_seattle,add_state_capital,0,1,11.062500,27,33,27,33,0.032231,0.063193,0.352572,0.391392
new_hampshire_manchester,west_virginia_huntington,add_state_capital_city,0,0,7.187500,54,97,54,97,0.059007,0.112779,0.352572,0.379138
new_hampshire_manchester,wisconsin_milwaukee,add_state,0,1,15.375000,4,17,4,17,0.004578,0.036338,0.352572,0.370787
new_hampshire_manchester,wyoming_casper,add_city,0,1,26.406200,27,41,27,41,0.026777,0.037198,0.352572,0.366403
new_jersey_newark,alabama_birmingham,add_state,0,0,8.851600,36,10,36,10,0.044157,0.015212,0.369477,0.353255
new_jersey_newark,alaska_anchorage,add_state_capital,0,0,11.734400,64,50,64,50,0.093547,0.081949,0.369477,0.365723
new_jersey_newark,arizona_tucson,add_state_city,0,1,27.281200,59,52,59,52,0.062541,0.076868,0.369477,0.365156
new_jersey_newark,arkansas_fayetteville,add_capital_city,0,1,16.781200,51,60,51,60,0.067774,0.079819,0.369477,0.373812
new_jersey_newark,california_oakland,add_state,0,1,21.718800,36,10,36,10,0.044157,0.022923,0.369477,0.373302
new_jersey_newark,colorado_colorado_springs,add_state_capital_city,0,1,18.187500,87,163,87,163,0.111931,0.219939,0.369477,0.374099
new_jersey_newark,connecticut_bridgeport,add_state_capital_city,0,1,20.796900,87,79,87,79,0.111931,0.107643,0.369477,0.364609
new_jersey_newark,delaware_wilmington,add_state_capital,0,1,17.355500,64,47,64,47,0.093547,0.070364,0.369477,0.379447
new_jersey_newark,florida_miami,add_state_capital,0,1,13.332000,64,41,64,41,0.093547,0.088079,0.369477,0.367858
new_jersey_newark,georgia_savannah,add_state_capital_city,0,0,13.093800,87,73,87,73,0.111931,0.104021,0.369477,0.370304
new_jersey_newark,hawaii_hilo,add_state_city,0,1,29.375000,59,57,59,57,0.062541,0.090558,0.369477,0.357737
new_jersey_newark,idaho_idaho_falls,add_state_capital,0,0,14.484400,64,81,64,81,0.093547,0.106154,0.369477,0.379189
new_jersey_newark,illinois_chicago,add_state_capital,0,1,15.125000,64,42,64,42,0.093547,0.065123,0.369477,0.367203
new_jersey_newark,indiana_fort_wayne,add_capital,1,1,8.093800,0,59,28,31,0.049390,0.039696,0.369477,0.391159
new_jersey_newark,iowa_cedar_rapids,add_state,0,1,16.171900,36,10,36,10,0.044157,0.022024,0.369477,0.394939
new_jersey_newark,kansas_wichita,add_state_capital,1,1,11.250000,0,127,64,63,0.093547,0.086975,0.369477,0.358014
new_jersey_newark,kentucky_louisville,add_capital,0,1,11.000000,28,37,28,37,0.049390,0.062804,0.369477,0.370874
new_jersey_newark,louisiana_new_orleans,add_state_capital,0,1,16.945300,64,49,64,49,0.093547,0.089234,0.369477,0.374783
new_jersey_newark,maine_portland,add_state_capital_city,0,0,8.937500,87,65,87,65,0.111931,0.090444,0.369477,0.372282
new_jersey_newark,maryland_baltimore,add_capital_city,0,1,7.000000,51,70,51,70,0.067774,0.102851,0.369477,0.368646
new_jersey_newark,massachusetts_worcester,add_state_capital,0,1,11.312500,64,47,64,47,0.093547,0.063873,0.369477,0.352601
new_jersey_newark,michigan_detroit,add_state_capital,0,1,11.281200,64,51,64,51,0.093547,0.101160,0.369477,0.386487
new_jersey_newark,minnesota_minneapolis,add_capital,0,1,14.000000,28,40,28,40,0.049390,0.073308,0.369477,0.370028
new_jersey_newark,mississippi_gulfport,add_capital,0,1,12.187500,28,29,28,29,0.049390,0.036239,0.369477,0.384483
new_jersey_newark,missouri_kansas_city,add_state_capital,0,1,12.000000,64,46,64,46,0.093547,0.062751,0.369477,0.369270
new_jersey_newark,montana_billings,add_state_city,0,1,13.593800,59,55,59,55,0.062541,0.057266,0.369477,0.383869
new_jersey_newark,nebraska_omaha,add_state_capital,0,1,12.312500,64,62,64,62,0.093547,0.100701,0.369477,0.370031
new_jersey_newark,nevada_las_vegas,add_state_capital,0,0,14.343800,64,51,64,51,0.093547,0.068910,0.369477,0.366517
new_jersey_newark,new_hampshire_manchester,add_state_city,0,0,13.343800,59,31,59,31,0.062541,0.031355,0.369477,0.352572
new_jersey_newark,new_jersey_newark,add_city,0,1,0.000000,23,0,23,0,0.018384,0.000000,0.369477,0.369477
new_jersey_newark,new_mexico_albuquerque,add_capital,0,1,11.312500,28,38,28,38,0.049390,0.067149,0.369477,0.379016
new_jersey_newark,new_york_new_york_city,add_capital,1,1,13.578100,0,56,28,28,0.049390,0.042818,0.369477,0.365365
new_jersey_newark,north_carolina_charlotte,add_state_capital,0,1,11.062500,64,52,64,52,0.093547,0.095282,0.369477,0.382753
new_jersey_newark,north_dakota_fargo,add_state_capital,0,1,17.794900,64,52,64,52,0.093547,0.081099,0.369477,0.361384
new_jersey_newark,ohio_cleveland,add_state,0,1,14.687500,36,11,36,11,0.044157,0.024335,0.369477,0.364836
new_jersey_newark,oklahoma_tulsa,add_capital,0,1,13.000000,28,55,28,55,0.049390,0.098742,0.369477,0.361343
new_jersey_newark,oregon_portland,add_state_capital,0,1,15.609400,64,42,64,42,0.093547,0.068109,0.369477,0.372729
new_jersey_newark,pennsylvania_philadelphia,add_state_capital,0,1,9.593700,64,49,64,49,0.093547,0.078236,0.369477,0.376081
new_jersey_newark,rhode_island_warwick,add_state,0,0,12.875000,36,14,36,14,0.044157,0.014348,0.369477,0.355691
new_jersey_newark,south_carolina_charleston,add_state_capital_city,0,1,19.906200,87,71,87,71,0.111931,0.097522,0.369477,0.377861
new_jersey_newark,south_dakota_sioux_falls,add_state_capital_city,0,1,15.843800,87,141,87,141,0.111931,0.136498,0.369477,0.375499
new_jersey_newark,tennessee_memphis,add_state,0,0,14.906200,36,13,36,13,0.044157,0.027131,0.369477,0.355138
new_jersey_newark,texas_dallas,add_state_capital,0,1,17.687500,64,49,64,49,0.093547,0.088835,0.369477,0.363766
new_jersey_newark,utah_provo,add_state_city,0,1,23.187500,59,60,59,60,0.062541,0.074732,0.369477,0.354970
new_jersey_newark,vermont_burlington,add_state,0,0,12.683600,36,8,36,8,0.044157,0.008588,0.369477,0.370668
new_jersey_newark,virginia_virginia_beach,add_state_capital,0,1,16.062500,64,75,64,75,0.093547,0.106594,0.369477,0.381697
new_jersey_newark,washington_seattle,add_state_capital,0,1,16.718800,64,33,64,33,0.093547,0.063193,0.369477,0.391392
new_jersey_newark,west_virginia_huntington,add_state,0,0,8.000000,36,13,36,13,0.044157,0.019790,0.369477,0.379138
new_jersey_newark,wisconsin_milwaukee,add_state,0,1,21.494100,36,17,36,17,0.044157,0.036338,0.369477,0.370787
new_jersey_newark,wyoming_casper,add_city,0,1,18.984400,23,41,23,41,0.018384,0.037198,0.369477,0.366403
new_mexico_albuquerque,alabama_birmingham,add_state_capital,0,1,13.781200,50,36,50,36,0.084768,0.043793,0.379016,0.353255
new_mexico_albuquerque,alaska_anchorage,add_state_capital,0,0,11.687500,50,50,50,50,0.084768,0.081949,0.379016,0.365723
new_mexico_albuquerque,arizona_tucson,add_state_capital,0,1,16.648400,50,47,50,47,0.084768,0.089540,0.379016,0.365156
new_mexico_albuquerque,arkansas_fayetteville,add_capital_city,0,1,14.187500,67,60,67,60,0.099616,0.079819,0.379016,0.373812
new_mexico_albuquerque,california_oakland,add_state_capital,0,1,9.375000,50,37,50,37,0.084768,0.069181,0.379016,0.373302
new_mexico_albuquerque,colorado_colorado_springs,add_capital_city,0,1,20.125000,67,128,67,128,0.099616,0.161375,0.379016,0.374099
new_mexico_albuquerque,connecticut_bridgeport,add_state_capital,0,1,21.459000,50,44,50,44,0.084768,0.075791,0.379016,0.364609
