domain,from_slug,to_slug,is_identity,K_src,K_tgt,ref_sum_src,ref_sum_tgt,achieved_sum_src,achieved_sum_tgt,ablate_count,amplify_count,hit_default,hit_m_tuned,best_hit,has_m_tuned,m_tuned_value,m_tuned_steps,from_suppressed_default,best_gap_default,gap_closure_default,vs_max_default,vs_topk_default,labeled_winning_variant,labeled_used_m_tuned,labeled_hit,labeled_best_gap,labeled_n_ablate,labeled_n_amplify,labeled_ref_sum_src,labeled_ref_sum_tgt
usa,missouri_kansas_city,missouri_kansas_city,1,7,0,0.053523,0.0,0.0582804679870601,0.0,7,0,0,,0,0,,,1,0.0,0.0,-2.0,-1.375,add_capital,0,0,0.0,36,0,0.053523,0.0
usa,missouri_kansas_city,montana_billings,0,8,11,0.062751,0.082644,0.0628286302089686,0.08686575293540902,8,11,0,,0,0,,,1,7.9375,0.0,1.0,1.3333,add_state_capital,0,1,9.875,46,53,0.062751,0.082644
usa,missouri_kansas_city,nebraska_omaha,0,6,10,0.051435,0.066671,0.0533238351345058,0.07093900442123369,6,10,0,,0,0,,,1,2.375,0.0,-2.0,-1.0417,add_state_city,0,1,13.9062,35,53,0.051435,0.066671
usa,missouri_kansas_city,nevada_las_vegas,0,17,13,0.095731,0.084012,0.0973494052886954,0.08708494901657031,17,13,0,,0,0,,,1,1.5,0.0,-2.625,-2.5,add_capital_city,0,0,15.7578,61,86,0.095731,0.084012
usa,missouri_kansas_city,new_hampshire_manchester,0,20,8,0.104959,0.059007,0.1062380373477926,0.06277397274970958,20,8,0,,0,0,,,1,1.8125,0.0,-6.4375,-6.2292,add_state_capital_city,0,0,6.9688,71,54,0.104959,0.059007
usa,missouri_kansas_city,new_jersey_newark,0,8,13,0.062751,0.093547,0.0628286302089686,0.09546983242034848,8,13,0,,0,0,,,1,5.375,0.0,-1.75,-1.0,add_state_capital,0,1,15.625,46,64,0.062751,0.093547
usa,missouri_kansas_city,new_mexico_albuquerque,0,17,14,0.095731,0.099616,0.0973494052886954,0.10062029957771229,17,14,0,,0,0,,,1,-0.9375,2.0,-1.5625,-0.9167,add_capital_city,1,1,8.5312,0,128,0.095731,0.099616
usa,missouri_kansas_city,new_york_new_york_city,0,7,6,0.053523,0.042818,0.0582804679870601,0.0472781360149381,7,6,0,,0,0,,,1,5.125,0.0,0.75,1.375,add_capital,1,1,10.2578,0,64,0.053523,0.042818
usa,missouri_kansas_city,north_carolina_charlotte,0,8,16,0.062751,0.095282,0.0628286302089686,0.09875631332397361,8,16,0,,0,0,,,1,6.4375,0.0,-1.875,-1.7083,add_state_capital,0,1,10.4375,46,52,0.062751,0.095282
usa,missouri_kansas_city,north_dakota_fargo,0,1,4,0.009228,0.031885,0.0188589096069335,0.0374910831451414,1,4,0,,0,0,,,1,12.625,0.0,2.125,2.7083,add_state,0,0,12.8281,10,17,0.009228,0.031885
usa,missouri_kansas_city,ohio_cleveland,0,8,13,0.062751,0.082585,0.0628286302089686,0.0863326191902155,8,13,0,,0,0,,,1,-0.75,0.0,-5.8125,-5.2292,add_state_capital,0,1,6.0,46,40,0.062751,0.082585
usa,missouri_kansas_city,oklahoma_tulsa,0,8,15,0.062751,0.098742,0.0628286302089686,0.1004685759544364,8,15,0,,0,0,,,1,0.75,4.4375,1.25,2.0,add_state_capital,0,1,10.75,46,55,0.062751,0.098742
usa,missouri_kansas_city,oregon_portland,0,7,6,0.053523,0.048414,0.0582804679870601,0.05290740728378251,7,6,0,,0,0,,,1,-1.25,0.0,-4.25,-3.8125,add_capital,0,1,13.5625,36,33,0.053523,0.048414
usa,missouri_kansas_city,pennsylvania_philadelphia,0,20,20,0.104959,0.114884,0.1062380373477926,0.1176129281520832,20,20,0,,0,0,,,1,2.875,0.0,-2.5,-2.25,add_state_capital_city,0,1,8.3125,71,71,0.104959,0.114884
usa,missouri_kansas_city,rhode_island_warwick,0,8,5,0.062751,0.043826,0.0628286302089686,0.0472309887409209,8,5,0,,0,0,,,1,1.5,0.0,-4.5625,-3.0625,add_state_capital,0,0,11.5938,46,33,0.062751,0.043826
usa,missouri_kansas_city,south_carolina_charleston,0,8,11,0.062751,0.075547,0.0628286302089686,0.0768322348594661,8,11,0,,0,0,,,1,1.25,0.0,-3.375,-1.8333,add_state_capital,0,1,11.625,46,45,0.062751,0.075547
usa,missouri_kansas_city,south_dakota_sioux_falls,0,17,25,0.095731,0.115301,0.0973494052886954,0.11749520897865151,17,25,0,,0,0,,,1,-1.0625,0.0,-1.5,-1.0417,add_capital_city,0,0,6.875,61,124,0.095731,0.115301
usa,missouri_kansas_city,tennessee_memphis,0,6,7,0.051435,0.054795,0.0533238351345058,0.05572992563247639,6,7,0,,0,0,,,1,-1.125,1.375,-2.375,-1.9583,add_state_city,0,1,15.5312,35,50,0.051435,0.054795
usa,missouri_kansas_city,texas_dallas,0,8,13,0.062751,0.088835,0.0628286302089686,0.08942797780036871,8,13,0,,0,0,,,1,0.8125,4.9375,-2.25,-1.6875,add_state_capital,0,1,10.625,46,49,0.062751,0.088835
usa,missouri_kansas_city,utah_provo,0,20,32,0.104959,0.126419,0.1062380373477926,0.12800604104995542,20,32,0,,0,0,,,1,-1.125,0.0,-4.8125,-3.9167,add_state_capital_city,0,1,11.5625,71,93,0.104959,0.126419
usa,missouri_kansas_city,vermont_burlington,0,8,2,0.062751,0.013367,0.0628286302089686,0.0208872556686401,8,2,0,,0,0,,,1,-1.3437,6.4063,-8.7812,-7.7604,add_state_capital,0,0,7.5,46,11,0.062751,0.013367
usa,missouri_kansas_city,virginia_virginia_beach,0,8,18,0.062751,0.106594,0.0628286302089686,0.10867461562156579,8,18,0,,0,0,,,1,2.125,0.0,-3.25,-2.75,add_state_capital,0,1,10.1855,46,75,0.062751,0.106594
usa,missouri_kansas_city,washington_seattle,0,20,15,0.104959,0.116102,0.1062380373477926,0.11680439114570547,20,15,0,,0,0,,,1,7.375,0.0,1.625,2.7083,add_state_capital_city,0,1,12.6562,71,64,0.104959,0.116102
usa,missouri_kansas_city,west_virginia_huntington,0,7,5,0.053523,0.043507,0.0582804679870601,0.043784916400909195,7,5,0,,0,0,,,1,3.375,6.125,-4.8125,-4.0417,add_capital,0,0,7.875,36,27,0.053523,0.043507
usa,missouri_kansas_city,wisconsin_milwaukee,0,8,14,0.062751,0.093327,0.0628286302089686,0.09531667828559798,8,14,0,,0,0,,,1,1.875,0.0,-3.5625,-3.0208,add_state_capital,0,1,6.625,46,55,0.062751,0.093327
usa,missouri_kansas_city,wyoming_casper,0,20,28,0.104959,0.122263,0.1062380373477926,0.12423130869865288,20,28,0,,0,0,,,1,7.1875,0.0,1.375,2.2083,add_state_capital_city,0,1,11.25,71,99,0.104959,0.122263
usa,montana_billings,alabama_birmingham,0,11,5,0.082644,0.043793,0.08686575293540902,0.046468943357467304,11,5,0,,0,0,,,1,8.2969,8.1094,-5.5625,-4.8333,add_state_capital,0,1,12.0,53,36,0.082644,0.043793
usa,montana_billings,alaska_anchorage,0,3,4,0.023931,0.038122,0.0289728045463561,0.0404727160930631,3,4,0,,0,0,,,1,6.875,0.0,3.0,3.5833,add_state,0,0,13.0312,12,17,0.023931,0.038122
usa,montana_billings,arizona_tucson,0,18,19,0.11598,0.117378,0.11839067935943522,0.1180822551250447,18,19,0,,0,0,,,1,0.125,0.0,-3.75,-3.1667,add_state_capital_city,0,1,18.0156,96,83,0.11598,0.117378
usa,montana_billings,arkansas_fayetteville,0,12,12,0.092049,0.079819,0.09254685044288583,0.08001402020454342,12,12,0,,0,0,,,1,2.1875,10.5625,0.25,0.4583,add_capital_city,0,1,10.75,84,60,0.092049,0.079819
usa,montana_billings,california_oakland,0,3,3,0.023931,0.022923,0.0289728045463561,0.0324090123176573,3,3,0,,0,0,,,0,1.25,0.0,-4.6875,-3.375,add_state,0,1,21.0977,12,10,0.023931,0.022923
usa,montana_billings,colorado_colorado_springs,0,18,96,0.11598,0.219939,0.11839067935943522,0.22073352336883065,18,96,0,,0,0,,,1,4.375,11.4375,0.25,0.375,add_state_capital_city,0,1,17.0625,96,163,0.11598,0.219939
usa,montana_billings,connecticut_bridgeport,0,18,22,0.11598,0.107643,0.11839067935943522,0.1101445853710166,18,22,0,,0,0,,,1,2.125,0.0,-3.75,-2.9583,add_state_capital_city,0,1,22.0,96,79,0.11598,0.107643
usa,montana_billings,delaware_wilmington,0,11,11,0.082644,0.070364,0.08686575293540902,0.074501454830169,11,11,0,,0,0,,,1,-1.125,0.0,-6.625,-5.9167,add_state_capital,1,1,11.875,0,100,0.082644,0.070364
usa,montana_billings,florida_miami,0,11,14,0.082644,0.088079,0.08686575293540902,0.0885412395000451,11,14,0,,0,0,,,1,4.0,0.0,-2.375,-1.5,add_state_capital,0,1,18.2031,53,41,0.082644,0.088079
usa,montana_billings,georgia_savannah,0,7,8,0.058713,0.059224,0.0617185235023495,0.065446317195892,7,8,0,,0,0,,,1,8.7266,13.8516,-6.1407,-5.3646,add_capital,0,0,12.4688,41,31,0.058713,0.059224
usa,montana_billings,hawaii_hilo,0,18,27,0.11598,0.128488,0.11839067935943522,0.1302779316902146,18,27,0,,0,0,,,1,4.6563,1.1562999999999999,-2.0,-1.1667,add_state_capital_city,0,1,25.3906,96,85,0.11598,0.128488
usa,montana_billings,idaho_idaho_falls,0,3,10,0.023931,0.065915,0.0289728045463561,0.067747831344604,3,10,0,1,1,1,0.1,1,1,4.9375,7.0625,-2.0,-1.9583,add_state,0,1,11.4375,12,37,0.023931,0.065915
usa,montana_billings,illinois_chicago,0,11,10,0.082644,0.065123,0.08686575293540902,0.06984955072402908,11,10,0,,0,0,,,1,3.125,4.875,-2.875,-2.1042,add_state_capital,0,1,19.1406,53,42,0.082644,0.065123
usa,montana_billings,indiana_fort_wayne,0,12,43,0.092049,0.14237,0.09254685044288583,0.14348620176315105,12,43,0,,0,0,,,1,4.9844,6.1094,-3.375,-2.625,add_capital_city,0,1,15.25,84,157,0.092049,0.14237
usa,montana_billings,iowa_cedar_rapids,0,3,2,0.023931,0.022024,0.0289728045463561,0.023174256086349397,3,2,0,,0,0,,,1,20.3906,0.0,0.9844,3.4219,add_state,0,1,26.9375,12,10,0.023931,0.022024
usa,montana_billings,kansas_wichita,0,18,21,0.11598,0.110377,0.11839067935943522,0.1119566559791555,18,21,0,,0,0,,,1,1.4375,0.0,-3.0,-2.25,add_state_capital_city,0,0,10.9688,96,90,0.11598,0.110377
usa,montana_billings,kentucky_louisville,0,11,18,0.082644,0.092928,0.08686575293540902,0.09322544932365319,11,18,0,,0,0,,,1,5.1875,0.0,-1.375,-0.5417,add_state_capital,0,1,16.6562,53,58,0.082644,0.092928
usa,montana_billings,louisiana_new_orleans,0,7,5,0.058713,0.05113,0.0617185235023495,0.0519208610057827,7,5,0,,0,0,,,0,0.875,0.0,-2.25,-0.75,add_capital,0,0,13.0625,41,34,0.058713,0.05113
usa,montana_billings,maine_portland,0,3,2,0.023931,0.013432,0.0289728045463561,0.0203711092472076,3,2,0,,0,0,,,0,2.125,0.0,-3.8125,-3.2292,add_state,0,0,8.8242,12,10,0.023931,0.013432
usa,montana_billings,maryland_baltimore,0,11,11,0.082644,0.079744,0.08686575293540902,0.08178156614303542,11,11,0,,0,0,,,1,2.1876,3.2501,-6.0312,-5.1562,add_state_capital,0,0,10.9687,53,50,0.082644,0.079744
usa,montana_billings,massachusetts_worcester,0,11,9,0.082644,0.063873,0.08686575293540902,0.0672323107719415,11,9,0,,0,0,,,1,-2.125,4.75,-3.75,-3.5417,add_state_capital,0,1,17.3594,53,47,0.082644,0.063873
usa,montana_billings,michigan_detroit,0,3,3,0.023931,0.037074,0.0289728045463561,0.0378794670104979,3,3,0,,0,0,,,0,4.8125,0.0,-3.125,-1.0,add_state,0,1,14.7812,12,12,0.023931,0.037074
usa,montana_billings,minnesota_minneapolis,0,12,14,0.092049,0.09348,0.09254685044288583,0.09427592158317502,12,14,0,,0,0,,,1,6.25,9.875,-1.5,0.0833,add_capital_city,0,1,18.25,84,67,0.092049,0.09348
usa,montana_billings,mississippi_gulfport,0,12,27,0.092049,0.115162,0.09254685044288583,0.11694908142089702,12,27,0,,0,0,,,1,4.9375,8.6875,-1.375,-1.125,add_capital_city,0,0,12.3125,84,130,0.092049,0.115162
usa,montana_billings,missouri_kansas_city,0,7,7,0.058713,0.053523,0.0617185235023495,0.0582804679870601,7,7,0,,0,0,,,1,6.6875,10.1875,-0.375,0.2917,add_capital,0,1,14.0,41,36,0.058713,0.053523
usa,montana_billings,montana_billings,1,12,0,0.092049,0.0,0.09254685044288583,0.0,12,0,0,,0,0,,,1,0.0,0.0,-0.375,-0.0833,add_capital_city,0,1,0.0,84,0,0.092049,0.0
usa,montana_billings,nebraska_omaha,0,11,18,0.082644,0.100701,0.08686575293540902,0.10109111666679309,11,18,0,,0,0,,,1,4.6875,9.6875,-3.125,-2.7917,add_state_capital,0,1,12.0312,53,62,0.082644,0.100701
usa,montana_billings,nevada_las_vegas,0,18,22,0.11598,0.110727,0.11839067935943522,0.11284980177879211,18,22,0,,0,0,,,1,3.6875,2.875,-3.625,-3.0833,add_state_capital_city,0,0,11.6875,96,100,0.11598,0.110727
usa,montana_billings,new_hampshire_manchester,0,18,8,0.11598,0.059007,0.11839067935943522,0.06277397274970958,18,8,0,,0,0,,,1,1.0,0.0,-6.25,-5.2917,add_state_capital_city,0,0,14.2695,96,54,0.11598,0.059007
usa,montana_billings,new_jersey_newark,0,18,18,0.11598,0.111931,0.11839067935943522,0.11242237687110809,18,18,0,,0,0,,,1,4.125,0.0,-1.5,-0.4167,add_state_capital_city,0,1,20.375,96,87,0.11598,0.111931
usa,montana_billings,new_mexico_albuquerque,0,11,11,0.082644,0.084768,0.08686575293540902,0.08879095315933169,11,11,0,,0,0,,,1,3.125,6.25,-3.0,-2.75,add_state_capital,1,1,16.1719,0,103,0.082644,0.084768
usa,montana_billings,new_york_new_york_city,0,7,6,0.058713,0.042818,0.0617185235023495,0.0472781360149381,7,6,0,,0,0,,,1,13.3125,8.0625,0.75,1.3333,add_capital,0,1,16.9219,41,28,0.058713,0.042818
usa,montana_billings,north_carolina_charlotte,0,11,16,0.082644,0.095282,0.08686575293540902,0.09875631332397361,11,16,0,,0,0,,,1,2.125,0.125,-2.875,-1.875,add_state_capital,1,1,12.75,0,105,0.082644,0.095282
usa,montana_billings,north_dakota_fargo,0,18,25,0.11598,0.119191,0.11839067935943522,0.12166801095008711,18,25,0,,0,0,,,1,5.125,2.25,0.125,0.4583,add_state_capital_city,0,0,13.8828,96,92,0.11598,0.119191
usa,montana_billings,ohio_cleveland,0,3,3,0.023931,0.024335,0.0289728045463561,0.0285024642944335,3,3,0,,0,0,,,0,-2.5,0.0,-3.5625,-2.9792,add_state,0,1,11.5,12,11,0.023931,0.024335
usa,montana_billings,oklahoma_tulsa,0,18,20,0.11598,0.117384,0.11839067935943522,0.1181067824363698,18,20,0,,0,0,,,1,3.5625,7.75,-0.875,0.5417,add_state_capital_city,0,0,24.2812,96,73,0.11598,0.117384
usa,montana_billings,oregon_portland,0,18,12,0.11598,0.086786,0.11839067935943522,0.0869522690773003,18,12,0,,0,0,,,1,-2.6875,2.3125,-6.3125,-6.0625,add_state_capital_city,0,1,14.0625,96,65,0.11598,0.086786
usa,montana_billings,pennsylvania_philadelphia,0,7,7,0.057266,0.059115,0.0617185235023495,0.0610956549644466,7,7,0,,0,0,,,1,2.25,0.0,-0.875,-0.2083,add_state_city,0,1,14.375,55,35,0.057266,0.059115
usa,montana_billings,rhode_island_warwick,0,11,5,0.082644,0.043826,0.08686575293540902,0.0472309887409209,11,5,0,,0,0,,,1,9.4844,7.859400000000001,-4.4375,-3.9792,add_state_capital,0,0,16.6875,53,33,0.082644,0.043826
usa,montana_billings,south_carolina_charleston,0,18,17,0.11598,0.097522,0.11839067935943522,0.0992006957530968,18,17,0,,0,0,,,1,1.625,2.0625,-3.75,-2.1667,add_state_capital_city,0,1,17.1562,96,71,0.11598,0.097522
usa,montana_billings,south_dakota_sioux_falls,0,18,36,0.11598,0.136498,0.11839067935943522,0.13784584403037822,18,36,0,,0,0,,,1,1.2188,6.2813,-3.875,-1.5833,add_state_capital_city,0,1,12.9062,96,141,0.11598,0.136498
usa,montana_billings,tennessee_memphis,0,11,9,0.082644,0.066425,0.08686575293540902,0.06785425543785048,11,9,0,,0,0,,,1,-2.375,0.0,-5.0,-4.875,add_state_capital,0,1,21.0742,53,45,0.082644,0.066425
usa,montana_billings,texas_dallas,0,11,13,0.082644,0.088835,0.08686575293540902,0.08942797780036871,11,13,0,,0,0,,,1,3.5,11.375,-3.25,-3.0833,add_state_capital,0,1,10.375,53,49,0.082644,0.088835
usa,montana_billings,utah_provo,0,7,12,0.057266,0.074732,0.0617185235023495,0.0761228799819941,7,12,0,,0,0,,,1,-1.0,3.1875,-2.125,-1.9583,add_state_city,0,1,18.8125,55,60,0.057266,0.074732
usa,montana_billings,vermont_burlington,0,3,1,0.023931,0.008588,0.0289728045463561,0.0109395384788513,3,1,0,,0,0,,,0,0.0,2.5625,2.5,4.0417,add_state,0,0,9.9375,12,8,0.023931,0.008588
usa,montana_billings,virginia_virginia_beach,0,7,4,0.058713,0.044881,0.0617185235023495,0.045177668333053304,7,4,0,,0,0,,,0,6.2812,0.0,-3.125,-2.375,add_capital,0,0,15.8262,41,39,0.058713,0.044881
usa,montana_billings,washington_seattle,0,7,5,0.058713,0.058369,0.0617185235023495,0.06254339218139629,7,5,0,,0,0,,,0,7.375,0.0,5.625,6.375,add_capital,0,0,13.25,41,28,0.058713,0.058369
usa,montana_billings,west_virginia_huntington,0,12,14,0.092049,0.092989,0.09254685044288583,0.0936631560325615,12,14,0,,0,0,,,1,-0.375,1.375,-2.25,-2.125,add_capital_city,0,0,12.6094,84,84,0.092049,0.092989
usa,montana_billings,wisconsin_milwaukee,0,3,4,0.023931,0.036338,0.0289728045463561,0.038552105426788094,3,4,0,1,1,1,2.402249,4,0,10.9375,0.0,2.375,4.0208,add_state,0,1,16.7188,12,17,0.023931,0.036338
usa,montana_billings,wyoming_casper,0,4,5,0.033336,0.037198,0.0380535423755644,0.0413089096546171,4,5,0,,0,0,,,1,3.6875,0.8125,-0.375,0.4583,add_city,0,1,16.0,43,41,0.033336,0.037198
usa,nebraska_omaha,alabama_birmingham,0,18,5,0.100701,0.043793,0.10109111666679309,0.046468943357467304,18,5,0,,0,0,,,1,4.1875,0.0,-4.3125,-3.7292,add_state_capital,0,0,8.6406,62,36,0.100701,0.043793
usa,nebraska_omaha,alaska_anchorage,0,9,5,0.062769,0.043827,0.06591868400573689,0.046729892492294,9,5,0,,0,0,,,1,17.0,0.0,2.375,2.875,add_capital,0,0,6.0625,42,33,0.062769,0.043827
usa,nebraska_omaha,arizona_tucson,0,10,9,0.066671,0.076868,0.07093900442123369,0.079487562179565,10,9,0,,0,0,,,1,6.5,0.0,-2.25,-2.0417,add_state_city,0,1,19.332,53,52,0.066671,0.076868
usa,nebraska_omaha,arkansas_fayetteville,0,16,12,0.091507,0.079819,0.09464946389198238,0.08001402020454342,16,12,0,,0,0,,,1,0.875,0.0,-1.0,-0.5,add_capital_city,0,1,13.6719,75,60,0.091507,0.079819
usa,nebraska_omaha,california_oakland,0,5,3,0.037932,0.022923,0.042448729276656896,0.0324090123176573,5,3,0,,0,0,,,0,4.8125,0.0,-2.75,-1.9167,add_state,0,1,16.5,20,10,0.037932,0.022923
usa,nebraska_omaha,colorado_colorado_springs,0,18,21,0.100701,0.113505,0.10109111666679309,0.11549842357635401,18,21,0,,0,0,,,1,-1.75,8.2227,0.375,1.0833,add_state_capital,0,1,14.875,62,74,0.100701,0.113505
usa,nebraska_omaha,connecticut_bridgeport,0,30,22,0.129439,0.107643,0.1310959458351123,0.1101445853710166,30,22,0,,0,0,,,1,12.4375,0.0,-3.625,-2.4583,add_state_capital_city,0,1,17.5625,95,79,0.129439,0.107643
usa,nebraska_omaha,delaware_wilmington,0,5,2,0.037932,0.011477,0.042448729276656896,0.0199696123600005,5,2,0,,0,0,,,0,0.6875,0.0,-7.375,-5.75,add_state,0,0,15.3555,20,11,0.037932,0.011477
usa,nebraska_omaha,florida_miami,0,18,14,0.100701,0.088079,0.10109111666679309,0.0885412395000451,18,14,0,,0,0,,,1,12.5,0.0,-2.375,-1.5833,add_state_capital,1,1,13.1562,0,103,0.100701,0.088079
usa,nebraska_omaha,georgia_savannah,0,9,8,0.062769,0.059224,0.06591868400573689,0.065446317195892,9,8,0,,0,0,,,1,6.375,0.0,-1.5,-1.0417,add_capital,0,1,16.7969,42,31,0.062769,0.059224
usa,nebraska_omaha,hawaii_hilo,0,18,12,0.100701,0.084043,0.10109111666679309,0.08735671639442369,18,12,0,,0,0,,,1,12.7188,0.0,-1.125,-0.8333,add_state_capital,0,1,11.2969,62,40,0.100701,0.084043
usa,nebraska_omaha,idaho_idaho_falls,0,18,20,0.100701,0.106154,0.10109111666679309,0.10615447163581762,18,20,0,,0,0,,,1,1.1563,0.0,-3.375,-2.4583,add_state_capital,0,0,10.2813,62,81,0.100701,0.106154
usa,nebraska_omaha,illinois_chicago,0,18,10,0.100701,0.065123,0.10109111666679309,0.06984955072402908,18,10,0,,0,0,,,1,3.0937,0.0,-1.5,-0.5208,add_state_capital,0,1,9.125,62,42,0.100701,0.065123
usa,nebraska_omaha,indiana_fort_wayne,0,18,18,0.100701,0.093249,0.10109111666679309,0.09352511167526162,18,18,0,,0,0,,,1,6.0625,0.0,-3.625,-3.4583,add_state_capital,0,0,11.25,62,74,0.100701,0.093249
usa,nebraska_omaha,iowa_cedar_rapids,0,5,2,0.037932,0.022024,0.042448729276656896,0.023174256086349397,5,2,0,,0,0,,,1,4.6094,0.0,6.5469,7.2615,add_state,0,1,6.5,20,10,0.037932,0.022024
usa,nebraska_omaha,kansas_wichita,0,18,13,0.100701,0.086975,0.10109111666679309,0.0885746479034418,18,13,0,,0,0,,,1,9.7188,0.0,1.0,1.625,add_state_capital,0,0,7.7812,62,63,0.100701,0.086975
usa,nebraska_omaha,kentucky_louisville,0,9,11,0.062769,0.062804,0.06591868400573689,0.0660930871963495,9,11,0,,0,0,,,1,10.9375,0.0,-0.875,-0.0417,add_capital,0,1,10.8125,42,37,0.062769,0.062804
usa,nebraska_omaha,louisiana_new_orleans,0,18,12,0.100701,0.089234,0.10109111666679309,0.09012401103973329,18,12,0,,0,0,,,1,12.5,0.0,-3.875,-2.1667,add_state_capital,0,1,14.6562,62,49,0.100701,0.089234
usa,nebraska_omaha,maine_portland,0,9,5,0.062769,0.045359,0.06591868400573689,0.0458011031150815,9,5,0,,0,0,,,1,10.125,0.0,-4.625,-3.7917,add_capital,0,0,7.6875,42,31,0.062769,0.045359
usa,nebraska_omaha,maryland_baltimore,0,9,7,0.062769,0.057962,0.06591868400573689,0.06038859486579871,9,7,0,,0,0,,,1,11.8438,0.0,-4.0,-3.5,add_capital,0,0,8.375,42,37,0.062769,0.057962
usa,nebraska_omaha,massachusetts_worcester,0,30,14,0.129439,0.08764,0.1310959458351123,0.0913462340831748,30,14,0,,0,0,,,1,4.25,0.0,-2.875,-2.3333,add_state_capital_city,0,0,6.875,95,70,0.129439,0.08764
usa,nebraska_omaha,michigan_detroit,0,5,3,0.037932,0.037074,0.042448729276656896,0.0378794670104979,5,3,0,,0,0,,,1,6.5625,0.0,-2.25,-0.8333,add_state,0,1,7.9375,20,12,0.037932,0.037074
usa,nebraska_omaha,minnesota_minneapolis,0,9,10,0.062769,0.073308,0.06591868400573689,0.07724401354789681,9,10,0,,0,0,,,1,2.5,0.0,-0.875,0.0833,add_capital,0,1,11.6875,42,40,0.062769,0.073308
usa,nebraska_omaha,mississippi_gulfport,0,9,5,0.062769,0.036239,0.06591868400573689,0.040696829557418594,9,5,0,,0,0,,,1,1.3125,0.0,-2.75,-2.3333,add_capital,0,1,16.9375,42,29,0.062769,0.036239
usa,nebraska_omaha,missouri_kansas_city,0,9,7,0.062769,0.053523,0.06591868400573689,0.0582804679870601,9,7,0,,0,0,,,1,5.7188,0.0,3.0,3.5625,add_capital,0,1,6.5,42,36,0.062769,0.053523
usa,nebraska_omaha,montana_billings,0,5,3,0.037932,0.023931,0.042448729276656896,0.0289728045463561,5,3,0,,0,0,,,0,6.4375,0.0,-3.375,-2.2083,add_state,0,0,5.1153,20,12,0.037932,0.023931
usa,nebraska_omaha,nebraska_omaha,1,4,0,0.028739,0.0,0.0357209444046019,0.0,4,0,0,,0,0,,,1,0.0,0.0,2.375,3.3333,add_city,0,1,0.0,33,0,0.028739,0.0
usa,nebraska_omaha,nevada_las_vegas,0,16,13,0.091507,0.084012,0.09464946389198238,0.08708494901657031,16,13,0,,0,0,,,1,8.4687,0.0,-4.25,-3.4167,add_capital_city,0,0,6.1875,75,86,0.091507,0.084012
usa,nebraska_omaha,new_hampshire_manchester,0,16,7,0.091507,0.054429,0.09464946389198238,0.05623850226402239,16,7,0,,0,0,,,1,7.1875,0.0,-7.375,-6.4583,add_capital_city,0,0,7.0625,75,50,0.091507,0.054429
usa,nebraska_omaha,new_jersey_newark,0,30,18,0.129439,0.111931,0.1310959458351123,0.11242237687110809,30,18,0,,0,0,,,1,9.875,0.0,-2.125,-1.0417,add_state_capital_city,0,1,16.9219,95,87,0.129439,0.111931
usa,nebraska_omaha,new_mexico_albuquerque,0,18,11,0.100701,0.084768,0.10109111666679309,0.08879095315933169,18,11,0,,0,0,,,1,3.3125,0.0,-3.3125,-2.375,add_state_capital,1,1,8.4375,0,112,0.100701,0.084768
usa,nebraska_omaha,new_york_new_york_city,0,9,6,0.062769,0.042818,0.06591868400573689,0.0472781360149381,9,6,0,,0,0,,,1,11.25,0.0,1.25,1.4167,add_capital,0,0,18.1094,42,28,0.062769,0.042818
usa,nebraska_omaha,north_carolina_charlotte,0,9,8,0.062769,0.058635,0.06591868400573689,0.0613159537315364,9,8,0,,0,0,,,1,12.75,0.0,-2.375,-1.0833,add_capital,0,0,10.0625,42,35,0.062769,0.058635
usa,nebraska_omaha,north_dakota_fargo,0,18,12,0.100701,0.081099,0.10109111666679309,0.08185210824012691,18,12,0,,0,0,,,1,10.625,0.0,0.0,0.5833,add_state_capital,0,0,7.9063,62,52,0.100701,0.081099
usa,nebraska_omaha,ohio_cleveland,0,18,13,0.100701,0.082585,0.10109111666679309,0.0863326191902155,18,13,0,,0,0,,,1,5.2813,0.0,-4.125,-3.7083,add_state_capital,0,0,7.3125,62,40,0.100701,0.082585
usa,nebraska_omaha,oklahoma_tulsa,0,30,20,0.129439,0.117384,0.1310959458351123,0.1181067824363698,30,20,0,,0,0,,,1,5.6562,0.0,0.0,1.3333,add_state_capital_city,0,0,16.3594,95,73,0.129439,0.117384
usa,nebraska_omaha,oregon_portland,0,18,9,0.100701,0.068109,0.10109111666679309,0.07181352376937811,18,9,0,,0,0,,,1,5.1562,0.0,-5.75,-5.25,add_state_capital,0,1,12.0625,62,42,0.100701,0.068109
usa,nebraska_omaha,pennsylvania_philadelphia,0,18,11,0.100701,0.078236,0.10109111666679309,0.0815298259258264,18,11,0,,0,0,,,1,13.1562,0.0,-0.5,-0.4167,add_state_capital,0,1,9.625,62,49,0.100701,0.078236
usa,nebraska_omaha,rhode_island_warwick,0,5,2,0.037932,0.014348,0.042448729276656896,0.019751131534576402,5,2,0,,0,0,,,0,0.3125,0.0,-4.6875,-4.4583,add_state,0,1,8.0,20,14,0.037932,0.014348
usa,nebraska_omaha,south_carolina_charleston,0,30,17,0.129439,0.097522,0.1310959458351123,0.0992006957530968,30,17,0,,0,0,,,1,8.25,0.0,-1.125,-0.625,add_state_capital_city,0,1,15.375,95,71,0.129439,0.097522
