from_slug,to_slug,hit,vsmax,target_rank,rank_in_group,from_suppressed,flipped,regime,winning_replicate,winning_kind,winning_M,winning_source_file
illinois_chicago,west_virginia_huntington,0,-3.25,299,21,1,1,E,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/illinois_chicago/to_west_virginia_huntington__r2.json
illinois_chicago,wisconsin_milwaukee,0,-0.375,68,2,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/illinois_chicago/to_wisconsin_milwaukee__r1.json
illinois_chicago,wyoming_casper,0,-0.2813,388,2,1,1,E,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/illinois_chicago/to_wyoming_casper__r2.json
indiana_fort_wayne,alabama_birmingham,0,-2.375,462,10,1,1,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_alabama_birmingham__r1.json
indiana_fort_wayne,alaska_anchorage,0,1.625,3753,1,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_alaska_anchorage__r0.json
indiana_fort_wayne,arizona_tucson,0,-1.625,604,7,1,1,C,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_arizona_tucson__r0.json
indiana_fort_wayne,arkansas_fayetteville,0,0.0,180,1,1,1,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_arkansas_fayetteville__r2.json
indiana_fort_wayne,california_oakland,0,-0.125,231,2,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_california_oakland__r0.json
indiana_fort_wayne,colorado_colorado_springs,0,-1.8125,534,2,1,1,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_colorado_colorado_springs__r0.json
indiana_fort_wayne,connecticut_bridgeport,0,-2.0,211,7,1,0,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_connecticut_bridgeport__r0.json
indiana_fort_wayne,delaware_wilmington,0,-4.5625,1216,28,1,1,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_delaware_wilmington__r1.json
indiana_fort_wayne,florida_miami,0,-2.8085,159,13,1,0,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_florida_miami__r0.json
indiana_fort_wayne,georgia_savannah,0,1.4375,413,1,1,1,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_georgia_savannah__r2.json
indiana_fort_wayne,hawaii_hilo,0,-3.25,2836,7,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_hawaii_hilo__r2.json
indiana_fort_wayne,idaho_idaho_falls,0,-3.625,244,19,1,0,,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_idaho_idaho_falls__r1.json
indiana_fort_wayne,illinois_chicago,0,0.25,40,1,1,1,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_illinois_chicago__r0.json
indiana_fort_wayne,iowa_cedar_rapids,0,0.0,211,1,1,0,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_iowa_cedar_rapids__r1.json
indiana_fort_wayne,kansas_wichita,0,1.25,260,1,1,0,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_kansas_wichita__r2.json
indiana_fort_wayne,kentucky_louisville,0,-1.125,80,3,1,0,,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_kentucky_louisville__r1.json
indiana_fort_wayne,louisiana_new_orleans,0,-3.625,462,17,1,0,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_louisiana_new_orleans__r2.json
indiana_fort_wayne,maine_portland,0,-0.3126,462,2,1,1,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_maine_portland__r2.json
indiana_fort_wayne,maryland_baltimore,0,-1.0,462,3,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_maryland_baltimore__r2.json
indiana_fort_wayne,massachusetts_worcester,0,-2.4375,975,3,1,1,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_massachusetts_worcester__r2.json
indiana_fort_wayne,michigan_detroit,0,-1.25,33,4,1,1,A,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_michigan_detroit__r1.json
indiana_fort_wayne,minnesota_minneapolis,0,0.375,193,1,1,1,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_minnesota_minneapolis__r1.json
indiana_fort_wayne,mississippi_gulfport,0,-0.9688,308,7,1,1,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_mississippi_gulfport__r0.json
indiana_fort_wayne,missouri_kansas_city,0,0.5,80,1,1,1,C,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_missouri_kansas_city__r2.json
indiana_fort_wayne,montana_billings,0,-1.125,1167,2,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_montana_billings__r0.json
indiana_fort_wayne,nebraska_omaha,0,2.0,73,1,0,1,C,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_nebraska_omaha__r2.json
indiana_fort_wayne,nevada_las_vegas,0,-3.0,96,7,1,0,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_nevada_las_vegas__r2.json
indiana_fort_wayne,new_hampshire_manchester,0,-0.5625,653,3,1,0,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_new_hampshire_manchester__r2.json
indiana_fort_wayne,new_jersey_newark,0,-4.125,159,23,1,0,,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_new_jersey_newark__r1.json
indiana_fort_wayne,new_mexico_albuquerque,0,-2.75,1327,5,1,0,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_new_mexico_albuquerque__r2.json
indiana_fort_wayne,new_york_new_york_city,0,2.0,113,1,0,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_new_york_new_york_city__r2.json
indiana_fort_wayne,north_carolina_charlotte,0,-1.875,244,8,1,0,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_north_carolina_charlotte__r0.json
indiana_fort_wayne,north_dakota_fargo,0,-2.0,2082,13,1,1,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_north_dakota_fargo__r2.json
indiana_fort_wayne,ohio_cleveland,0,2.75,13,1,1,1,C,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_ohio_cleveland__r0.json
indiana_fort_wayne,oklahoma_tulsa,0,1.625,159,1,0,1,E,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_oklahoma_tulsa__r2.json
indiana_fort_wayne,oregon_portland,0,-2.25,244,9,0,0,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_oregon_portland__r2.json
indiana_fort_wayne,pennsylvania_philadelphia,0,1.625,113,1,1,1,E,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_pennsylvania_philadelphia__r0.json
indiana_fort_wayne,rhode_island_warwick,0,-1.75,1387,7,1,0,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_rhode_island_warwick__r0.json
indiana_fort_wayne,south_carolina_charleston,0,0.875,33,1,1,1,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_south_carolina_charleston__r0.json
indiana_fort_wayne,south_dakota_sioux_falls,0,-3.25,858,13,1,0,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_south_dakota_sioux_falls__r1.json
indiana_fort_wayne,tennessee_memphis,0,-1.0,366,10,1,0,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_tennessee_memphis__r2.json
indiana_fort_wayne,texas_dallas,0,-2.3125,413,10,1,0,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_texas_dallas__r1.json
indiana_fort_wayne,utah_provo,0,-2.4219,2248,11,1,1,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_utah_provo__r2.json
indiana_fort_wayne,vermont_burlington,0,-4.0,3897,19,1,0,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_vermont_burlington__r2.json
indiana_fort_wayne,virginia_virginia_beach,0,0.8126,27,1,1,1,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_virginia_virginia_beach__r1.json
indiana_fort_wayne,washington_seattle,0,-0.5625,260,2,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_washington_seattle__r1.json
indiana_fort_wayne,west_virginia_huntington,0,-4.75,231,11,1,0,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_west_virginia_huntington__r0.json
indiana_fort_wayne,wisconsin_milwaukee,0,-1.25,120,6,1,1,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_wisconsin_milwaukee__r1.json
indiana_fort_wayne,wyoming_casper,0,-1.5,413,5,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/indiana_fort_wayne/to_wyoming_casper__r2.json
iowa_cedar_rapids,alabama_birmingham,0,-3.1524,2400,12,1,1,E,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_alabama_birmingham__r0.json
iowa_cedar_rapids,alaska_anchorage,0,3.0,4158,1,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_alaska_anchorage__r0.json
iowa_cedar_rapids,arizona_tucson,0,-1.75,1395,5,1,0,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_arizona_tucson__r0.json
iowa_cedar_rapids,arkansas_fayetteville,0,1.0781,84,1,1,1,C,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_arkansas_fayetteville__r2.json
iowa_cedar_rapids,california_oakland,0,-1.0,565,3,1,1,E,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_california_oakland__r2.json
iowa_cedar_rapids,colorado_colorado_springs,0,-1.375,141,8,0,1,C,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_colorado_colorado_springs__r2.json
iowa_cedar_rapids,connecticut_bridgeport,0,-0.75,450,4,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_connecticut_bridgeport__r1.json
iowa_cedar_rapids,delaware_wilmington,0,-3.0,1593,9,1,1,A,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_delaware_wilmington__r1.json
iowa_cedar_rapids,florida_miami,0,-2.125,310,11,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_florida_miami__r0.json
iowa_cedar_rapids,georgia_savannah,0,-1.125,428,3,1,1,E,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_georgia_savannah__r1.json
iowa_cedar_rapids,hawaii_hilo,0,-2.9062,1593,5,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_hawaii_hilo__r2.json
iowa_cedar_rapids,idaho_idaho_falls,0,-3.7852,583,15,1,1,E,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_idaho_idaho_falls__r2.json
iowa_cedar_rapids,illinois_chicago,0,0.75,62,1,1,1,C,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_illinois_chicago__r0.json
iowa_cedar_rapids,indiana_fort_wayne,0,-0.0625,195,2,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_indiana_fort_wayne__r0.json
iowa_cedar_rapids,kansas_wichita,0,-1.25,310,2,1,1,A,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_kansas_wichita__r1.json
iowa_cedar_rapids,kentucky_louisville,0,-2.625,1150,4,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_kentucky_louisville__r0.json
iowa_cedar_rapids,louisiana_new_orleans,0,-3.75,2857,15,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_louisiana_new_orleans__r2.json
iowa_cedar_rapids,maine_portland,0,-2.0,2857,7,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_maine_portland__r0.json
iowa_cedar_rapids,maryland_baltimore,0,0.0,4311,1,1,1,A,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_maryland_baltimore__r1.json
iowa_cedar_rapids,massachusetts_worcester,0,0.75,1668,1,1,1,C,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_massachusetts_worcester__r0.json
iowa_cedar_rapids,michigan_detroit,0,-1.3125,133,6,1,1,E,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_michigan_detroit__r1.json
iowa_cedar_rapids,minnesota_minneapolis,0,0.125,210,1,1,1,C,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_minnesota_minneapolis__r2.json
iowa_cedar_rapids,mississippi_gulfport,0,0.4688,957,1,1,0,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_mississippi_gulfport__r0.json
iowa_cedar_rapids,missouri_kansas_city,0,-0.1562,103,2,0,1,C,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_missouri_kansas_city__r0.json
iowa_cedar_rapids,montana_billings,0,-1.75,755,5,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_montana_billings__r2.json
iowa_cedar_rapids,nebraska_omaha,0,-0.125,57,2,1,1,C,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_nebraska_omaha__r0.json
iowa_cedar_rapids,nevada_las_vegas,0,-3.1875,583,14,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_nevada_las_vegas__r1.json
iowa_cedar_rapids,new_hampshire_manchester,0,-1.875,323,6,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_new_hampshire_manchester__r1.json
iowa_cedar_rapids,new_jersey_newark,0,-5.4375,1275,30,0,1,E,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_new_jersey_newark__r0.json
iowa_cedar_rapids,new_mexico_albuquerque,0,-0.5625,1960,3,1,1,A,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_new_mexico_albuquerque__r1.json
iowa_cedar_rapids,new_york_new_york_city,0,-0.125,165,2,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_new_york_new_york_city__r0.json
iowa_cedar_rapids,north_carolina_charlotte,0,-0.3125,195,2,1,1,C,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_north_carolina_charlotte__r2.json
iowa_cedar_rapids,north_dakota_fargo,0,-1.5,1007,4,1,1,A,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_north_dakota_fargo__r0.json
iowa_cedar_rapids,ohio_cleveland,0,1.25,141,1,1,1,E,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_ohio_cleveland__r0.json
iowa_cedar_rapids,oklahoma_tulsa,0,1.75,526,1,1,1,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_oklahoma_tulsa__r0.json
iowa_cedar_rapids,oregon_portland,0,-0.375,68,2,1,1,C,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_oregon_portland__r2.json
iowa_cedar_rapids,pennsylvania_philadelphia,0,-1.375,141,7,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_pennsylvania_philadelphia__r2.json
iowa_cedar_rapids,rhode_island_warwick,0,-2.0625,2002,14,1,0,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_rhode_island_warwick__r2.json
iowa_cedar_rapids,south_carolina_charleston,0,2.625,195,1,1,1,E,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_south_carolina_charleston__r0.json
iowa_cedar_rapids,south_dakota_sioux_falls,0,-3.25,97,10,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_south_dakota_sioux_falls__r1.json
iowa_cedar_rapids,tennessee_memphis,0,-3.3829,679,18,0,0,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_tennessee_memphis__r1.json
iowa_cedar_rapids,texas_dallas,0,1.625,40,1,1,1,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_texas_dallas__r1.json
iowa_cedar_rapids,utah_provo,0,-3.125,509,12,1,1,E,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_utah_provo__r1.json
iowa_cedar_rapids,vermont_burlington,0,-2.625,957,12,1,1,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_vermont_burlington__r0.json
iowa_cedar_rapids,virginia_virginia_beach,0,-0.75,509,2,1,1,A,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_virginia_virginia_beach__r1.json
iowa_cedar_rapids,washington_seattle,0,-0.875,114,3,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_washington_seattle__r1.json
iowa_cedar_rapids,west_virginia_huntington,0,-1.5625,788,5,1,1,E,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_west_virginia_huntington__r2.json
iowa_cedar_rapids,wisconsin_milwaukee,0,1.125,57,1,1,1,C,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_wisconsin_milwaukee__r2.json
iowa_cedar_rapids,wyoming_casper,0,-1.375,755,5,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/iowa_cedar_rapids/to_wyoming_casper__r2.json
kansas_wichita,alabama_birmingham,0,-1.625,317,6,1,0,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_alabama_birmingham__r0.json
kansas_wichita,alaska_anchorage,0,1.25,1481,1,1,1,A,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_alaska_anchorage__r1.json
kansas_wichita,arizona_tucson,0,-1.4375,149,3,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_arizona_tucson__r1.json
kansas_wichita,arkansas_fayetteville,0,-1.125,80,2,1,1,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_arkansas_fayetteville__r1.json
kansas_wichita,california_oakland,0,-0.5,194,4,1,0,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_california_oakland__r2.json
kansas_wichita,colorado_colorado_springs,0,0.375,32,1,1,1,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_colorado_colorado_springs__r1.json
kansas_wichita,connecticut_bridgeport,0,-1.7813,222,9,1,1,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_connecticut_bridgeport__r0.json
kansas_wichita,delaware_wilmington,0,-5.25,1220,24,1,1,C,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_delaware_wilmington__r0.json
kansas_wichita,florida_miami,0,-2.5,194,4,1,0,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_florida_miami__r2.json
kansas_wichita,georgia_savannah,0,-2.8125,222,13,1,0,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_georgia_savannah__r2.json
kansas_wichita,hawaii_hilo,0,-2.9375,716,13,1,0,,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_hawaii_hilo__r1.json
kansas_wichita,idaho_idaho_falls,0,-0.875,114,2,1,1,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_idaho_idaho_falls__r2.json
kansas_wichita,illinois_chicago,0,1.0625,68,1,1,1,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_illinois_chicago__r2.json
kansas_wichita,indiana_fort_wayne,0,-1.75,134,4,1,1,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_indiana_fort_wayne__r0.json
kansas_wichita,iowa_cedar_rapids,0,0.0,46,1,1,0,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_iowa_cedar_rapids__r1.json
kansas_wichita,kentucky_louisville,0,-0.25,163,2,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_kentucky_louisville__r2.json
kansas_wichita,louisiana_new_orleans,0,-3.875,399,17,1,0,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_louisiana_new_orleans__r2.json
kansas_wichita,maine_portland,0,-0.25,134,2,0,0,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_maine_portland__r2.json
kansas_wichita,maryland_baltimore,0,0.875,3338,1,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_maryland_baltimore__r2.json
kansas_wichita,massachusetts_worcester,0,0.2813,399,1,1,1,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_massachusetts_worcester__r2.json
kansas_wichita,michigan_detroit,0,-0.125,23,2,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_michigan_detroit__r1.json
kansas_wichita,minnesota_minneapolis,0,2.0625,134,1,1,1,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_minnesota_minneapolis__r2.json
kansas_wichita,mississippi_gulfport,0,-2.6875,358,4,1,1,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_mississippi_gulfport__r2.json
kansas_wichita,missouri_kansas_city,0,-0.125,120,2,0,1,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_missouri_kansas_city__r0.json
kansas_wichita,montana_billings,0,-1.375,373,3,1,1,E,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_montana_billings__r1.json
kansas_wichita,nebraska_omaha,0,0.625,27,1,1,1,C,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_nebraska_omaha__r0.json
kansas_wichita,nevada_las_vegas,0,-7.0,850,25,1,0,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_nevada_las_vegas__r0.json
kansas_wichita,new_hampshire_manchester,0,-3.875,5816,9,1,1,A,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_new_hampshire_manchester__r1.json
kansas_wichita,new_jersey_newark,0,-5.6875,209,25,1,0,D,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_new_jersey_newark__r0.json
kansas_wichita,new_mexico_albuquerque,0,-0.5625,209,3,1,1,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_new_mexico_albuquerque__r2.json
kansas_wichita,new_york_new_york_city,0,-1.875,209,3,0,1,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_new_york_new_york_city__r1.json
kansas_wichita,north_carolina_charlotte,0,-3.6875,265,13,1,1,,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_north_carolina_charlotte__r2.json
kansas_wichita,north_dakota_fargo,0,-1.125,1024,4,1,0,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_north_dakota_fargo__r0.json
kansas_wichita,ohio_cleveland,0,1.4375,388,1,1,1,,r0,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/kansas_wichita/to_ohio_cleveland__r0.json
